Adj Close|Volume|Var%
20.46622085571289|37774500|0.01723002937684459
20.2995548248291|71595600|-0.008143468794692854
20.539548873901367|81844000|0.011822626217335541
20.459552764892578|32822000|-0.003894735444284092
20.332889556884766|48215600|-0.006190907956949987
20.266223907470703|36102700|-0.0032787100538540503
20.1795597076416|25397500|-0.004276287493160225
20.219558715820312|30676800|0.001982154653431989
19.99956512451172|39796500|-0.010880237022011019
19.699569702148438|34405700|-0.015000097276895441
19.6795711517334|28997400|-0.0010151770174380292
19.899564743041992|34908000|0.011178779741306322
19.99956512451172|31241400|0.0050252547108946555
19.746234893798828|28577400|-0.01266678695940271
19.5262393951416|32491500|-0.011141136517438754
19.766237258911133|53752100|0.012291043805866986
19.532907485961914|36898700|-0.011804460803182315
18.68625831604004|66105300|-0.04334475912151592
19.1995792388916|47259100|0.027470503413245417
19.232913970947266|42297500|0.0017362220099146342
19.29291343688965|44266800|0.003119624308256963
18.96625328063965|55446700|-0.016931613637233167
18.786256790161133|39452800|-0.009490355728943745
19.08624839782715|57658400|0.015968673856471938
18.92625617980957|67994500|-0.0083825912082226
19.45290756225586|126114000|0.02782649550142513
19.286245346069336|54514600|-0.008567470731722149
19.419574737548828|45328100|0.006913185489816787
19.652904510498047|37518200|0.01201518447765304
20.086225509643555|64851000|0.022048700176304115
19.81290054321289|55277100|-0.013607582285653397
19.612905502319336|30399900|-0.010094182851085098
19.572906494140625|38684900|-0.002039422877654795
19.832901000976562|33890900|0.013283387774512212
20.366220474243164|44181800|0.026890643645139933
19.946231842041016|73522900|-0.020621824885638573
19.42624282836914|47805100|-0.026069536230692192
17.472949981689453|89207100|-0.10054918307863392
16.86629867553711|100112100|-0.034719455317394954
16.892961502075195|89095300|0.0015808344824794762
17.686281204223633|71596400|0.04696155271833091
17.366287231445312|86855700|-0.018092778752262673
17.9262752532959|42320500|0.03224569618062123
16.859630584716797|69722300|-0.05950174553874432
15.219669342041016|138597600|-0.09727148139072517
10.6997652053833|254813800|-0.2969778143715952
11.706411361694336|170478000|0.09408114449133587
10.566435813903809|132482400|-0.09738044500304766
8.39981746673584|151535900|-0.20504722550976284
10.266441345214844|174972600|0.22222195730693328
8.72647762298584|126432800|-0.1499997584797751
8.66647720336914|149228500|-0.0068756744942146675
7.5265021324157715|162515200|-0.1315384606919865
8.139822006225586|157065200|0.08148803561329188
7.999824523925781|149029900|-0.01719908398399006
7.666499137878418|107092400|-0.04166658719206373
8.83314037322998|114259200|0.152173921156197
9.546459197998047|158286200|0.0807548385543464
9.593124389648438|130618400|0.004888219881584721
8.866472244262695|101405900|-0.07574718265613689
8.919805526733398|110947200|0.006015163754131692
9.326462745666504|156116500|0.04559036827813334
9.533124923706055|114455000|0.02215868799085441
10.339775085449219|234951200|0.08461550312188448
10.226444244384766|142898700|-0.010960667918583633
10.513104438781738|123934200|0.028031267520416403
10.93309497833252|140498900|0.039949240683035514
11.54641342163086|116151600|0.05609742204872714
11.213088035583496|185771300|-0.028868305150317686
11.286421775817871|93724000|0.0065400128850909844
11.153090476989746|91017200|-0.011813425147179868
10.919760704040527|86749600|-0.020920638403374214
10.479771614074707|115633300|-0.04029292416664554
10.753097534179688|116733000|0.026081285945000365
10.633099555969238|133739400|-0.011159387128129805
11.166422843933105|114967100|0.05015689782237276
11.300057411193848|94759000|0.011967535989678924
10.63338565826416|161188800|-0.05899720051592672
10.96672248840332|85944900|0.031348136976494745
11.500371932983398|91613600|0.04866079588905281
12.133726119995117|94528400|0.055072495976868474
12.033720970153809|80263900|-0.00824191586758416
11.587039947509766|60268400|-0.03711911085124098
11.960387229919434|75043400|0.03222110945512924
11.52037239074707|67937500|-0.036789347260567484
11.627041816711426|81265100|0.009259199472582136
12.320398330688477|83232700|0.05963309712884124
12.100390434265137|65061500|-0.017857206440747064
12.093722343444824|71837200|-0.0005510641046284626
11.727046012878418|87222300|-0.03031955920214724
11.600374221801758|119653200|-0.010801679377530515
11.43370246887207|133733100|-0.014367791050778678
12.360401153564453|116999500|0.08104974632804152
12.453736305236816|80131600|0.007551142597459037
12.867082595825195|74595100|0.03319054462511506
12.793747901916504|81327000|-0.0056994033699981905
12.447068214416504|71259400|-0.02709758627087433
12.987085342407227|38033000|0.043385086245872895
13.113758087158203|68716900|0.009753747004137114
13.287095069885254|74790800|0.01321794878134841
13.180426597595215|65023000|-0.008027975394847564
13.560437202453613|128832600|0.02883143440347613
13.553770065307617|86579500|-0.000491660928512716
14.26712703704834|77235100|0.0526316270899887
14.313794136047363|86219700|0.003270952790834558
14.287129402160645|107401400|-0.0018628697348361811
14.733811378479004|114137700|0.03126464132471618
15.020484924316406|82444400|0.019456849179984248
14.480466842651367|96488300|-0.03595210703156548
14.26712703704834|102551100|-0.014732936991689205
13.733776092529297|116746700|-0.03738320568212905
13.800445556640625|99931000|0.004854416124316696
14.247126579284668|94510600|0.03236714501794502
14.293795585632324|63268700|0.003275678508781743
14.40046501159668|56893300|0.007462638270242072
14.313794136047363|91139800|-0.006018616446032854
13.967117309570312|45419000|-0.024219771723836048
14.433799743652344|78950900|0.03341293867147943
14.000452995300293|65162400|-0.03002305394618121
14.313794136047363|47263500|0.022380785882589294
13.893780708312988|55499300|-0.029343263130816477
14.44046688079834|59809600|0.039347545780556104
14.367130279541016|65010600|-0.005078547796459443
14.473798751831055|78983900|0.007424480060707506
14.707141876220703|56345900|0.016121761010400082
14.653807640075684|24060000|-0.0036264174639705216
15.007152557373047|58070900|0.024112839882722614
14.820477485656738|46591300|-0.012439073368691433
15.10048770904541|49136300|0.018893468422975346
