title|media|date|desc
Confira a agenda completa de resultados do primeiro ...|Advfn|04/04/2021|PETROBRAS. PETR4. 29/04/2021. Após Pregão. SEQUOIA LOGÍSTICA. SEQL3.  29/04/2021. Após Pregão. GRUPO FLEURY. FLRY3. 29/04/2021. Após Pregão.  PARANAPANEMA.
Páscoa: como conquistar o consumidor que não prioriza a marca?|Exame|04/04/2021|Petrobras lança site sobre preço do combustível e diz ser responsável  apenas por uma parte do. Minhas Finanças. Há 2 dias • 3 min de leitura...
Safra substitui Banco do Brasil e Pão de Açúcar por Itaú e Assaí na carteira de abril|Money Times|04/04/2021|Safra substitui Banco do Brasil e Pão de Açúcar por Itaú e Assaí na  carteira de abril ; Via Varejo · VVAR3, 5 ; Petrobras · PETR4, 14 ; Vale ·  VALE3, 12 ; Gerdau...
Lava Jato no STF: o que aconteceu com os réus com foro privilegiado|Gazeta do Povo|04/04/2021|Também chama atenção no STF o volume de investigações arquivadas,  despachadas a outros ministros por falta de relação com as fraudes da  Petrobras ou...
Troca de comando deve afetar os planos da Petrobras de vender refinarias|Gazeta do Povo|05/04/2021|A troca no comando da Petrobras, determinada pelo presidente Jair Bolsonaro  após insatisfação com reajustes nos preços dos combustíveis,...
A Imunidade Tributária Recíproca e a Jurisprudência|Estratégia Concursos|05/04/2021|O tribunal guardião constitucional entendeu que, da mesma forma que no caso  da Petrobrás demonstrado, a jurisprudência não deve reconhecer a imunidade  recíproca...
Relacionamento vai e volta: Gusttavo Lima revela que está ...|Agora RN|05/04/2021|Conselho do PPI aprova incluir Petrobras em estudos para privatização  Petrobras eleva em 11,4% preço médio da querosene de aviação Mãe de  Michael,...
Com desconto de 30%, aumento de IPTU para imóveis ...|Amazonas Atual|05/04/2021|30 de maio de 2022 · Refinaria Lubnor: Prefeitura de Fortaleza quer  indenização (Foto: Juarez Cavalcanti/Agência Petrobras.
Com colapso, profissionais de saúde dizem que remédios de intubação estão acabando|O Cafezinho|05/04/2021|Novo Presidente da PETROBRAS defende preços altos. Bolsonaro troca  presidente da Petrobras que anuncia manutenção da politica de preço que  encareceu os...
Petrobras anuncia aumento de 39% no gás natural para distribuidoras|Agência Brasil|06/04/2021|Petrobras anuncia aumento de 39% no gás natural para distribuidoras.  Reajuste passa a valer em 1° de maio.
Petrobras anuncia reajuste de 39% no preço do gás natural|Agência Brasil|06/04/2021|A Petrobras anunciou reajuste de 39% no preço do gás natural repassado às  distribuidoras. O novo valor valerá a partir do dia 1º de maio.
Petrobras eleva preço do gás natural em quase 40% para distribuidoras em 1º de maio|Valor Econômico|06/04/2021|A Petrobras informou que irá aumentar, a partir do dia 1º de maio de 2021,  o preço de venda de gás natural para as distribuidoras em 39% em reais por  metro...
Petrobras muda escala de trabalhadores em plataformas para ...|A Gazeta|06/04/2021|O avanço das contaminações por Covid-19 nas plataformas de petróleo fez a  Petrobras alterar temporariamente a escala dos empregados que trabalham  embarcados...
Fundo da Vinci Partners conclui aquisição de parques eólicos da Petrobras|Forbes Brasil|06/04/2021|A transação, que marca a saída da Petrobras dos negócios em energia eólica,  envolveu também fatia detida pela alemã Wobben Windpower nas usinas,...
Suspensa pela Petrobras, MODEC foi líder isolada do ...|EPBR|06/04/2021|A Yinson, com uma unidade para o campo de Marlim, e a Misc Berhard, com o  FPSO Mero 3, ambos projetos da Petrobras, vão estrear no mercado de  construção e...
XP reduz estimativa de valor de venda de refinarias da Petrobras para até US$ 4,77 bi|Valor Investe|06/04/2021|A XP Investimentos acredita que a Petrobras vai levantar entre US$ 3,53  bilhões e US$ 4,77 bilhões com a venda de seis de suas refinarias ainda  em...
Demitido da Petrobras, gerente recorre à CVM sobre caso de informação privilegiada|Valor Investe|06/04/2021|Uma demissão na Petrobras na segunda-feira passada sinalizou que a  companhia tinha matado a charada sobre o misterioso caso de “insider  trading” com opções...
3R capta R$ 820 mi no follow-on mais rápido da história e triplica negócio|Exame|06/04/2021|Campo da 3R, adquirido da Petrobras: no Pólo Macau, produção aumentou 28%  após as primeiras melhorias para reativação de poços (Divulgação/3R).
Empresas privadas avançam no mercado de gás, mas 'choque de energia barata' ainda demora|Folha|06/04/2021|A Unigel compra o gás da Petrobras, mas ela mesma contratou o transporte  pelos dutos da TAG, usando capacidade ociosa da estatal. A TAG, que opera  os gasodutos...
Como aumento de 39% no gás natural pela Petrobras chegará ao seu bolso|BBC|07/04/2021|A Petrobras anunciou nesta segunda-feira (05/04) um reajuste de 39% no  preço do gás natural vendido às distribuidoras, com vigência a partir de 1º  de maio.
Petrobras deve anunciar alta no preço do gás natural em menos de 1 mês|CPG Click Petroleo e Gas|07/04/2021|A cada três meses os contratos terão reajustes. A Petrobras informou na  última segunda-feira (5) que aumentará o preço de venda do gás natural às  distribuidoras...
