title|media|date|desc
A construção naval brasileira tem chances de arrematar obras de plataformas Petrobras a partir de 2021|CPG Click Petroleo e Gas|1/01/2021|Dentre os principais pontos do plano estratégico da Petrobras, foco em seus  recursos no pré-sal e otimização de receita é prioridade da estatal. Está  última,...
Refinaria Abreu e Lima da Petrobras, a RNEST produz primeiro tanque de gasolina e atenderá distribuidoras em Pernambuco, Pará e Ceará|CPG Click Petroleo e Gas|1/01/2021|Petrobras informou em fato relevante na última quarta-feira (30/12) que a  gasolina “A” passou a fazer parte da cesta de produtos da Refinaria Abreu e  Lima...
5 Dicas de Tony Robbins para Ficar Rico Investindo|The Capital Advisor|1/01/2021|O QUE LER AGORA... ibovespa-sobe-021-apos-demissao-na-petrobras-prio3-.  Notícias. Ibovespa Sobe +0...
Detran-MS altera regras e facilita credenciamento de ...|Governo de MS|1/01/2021|A publicação da retomada da venda da Unidade de Fertilizantes Nitrogenados  da Petrobras (UFN3) em Três Lagoas, é uma grande vitória para o Governo de  Mato...
Vale, Ambev: 10 ações recomendadas por corretoras para investir em janeiro|CNN Brasil|1/01/2021|Nas dez ações mais recomendadas por analistas, estão empresas ligadas a  commodities (Petrobras e Vale), bancos e instituições financeiras (B3 e  Itaú),...
Multinacional dinamarquesa European Energy faz investimento milionário e Pernambuco vai ganhar mais três parques eólicos|CPG Click Petroleo e Gas|1/01/2021|Petrobras encerra sociedade com a Sete Brasil por apenas 7 euros · CADE  autoriza Compass voltar a disputar a compra da Gaspetro, da Petrobras...
"Papa Francisco diz que mundo precisa de ""vacina para o ..."|Expresso das Ilhas|1/01/2021|Justiça aceita denúncia contra ex-juiz Sergio Moro por danos à Petrobras  Expresso das Ilhas. 2. França apreende 1,7 toneladas de cocaína no Golfo da  Guiné
A falta do abraço, por Kakay|Poder360|9/12/2021|Ministério de Minas e Energia recomenda incluir Petrobras no PPI · MPF  recomenda volta das Comissões de Direitos Humanos na PRF · ANS inclui 4  remédios...
Frentista robô é a nova tendência criada pela Volkswagen para abastecimento de carros elétricos|CPG Click Petroleo e Gas|1/01/2021|Petrobras - usina - termelétrica - Petrobras - vagas - Minas Gerais · Por  R$ 1 mais compensação, Petrobras, o gigante do petróleo brasileiro, vai às  compras...
Estado licita em janeiro a construção de 15 pontes de ...|Governo de Mato Grosso do Sul|1/01/2021|A Petrobras retomou ontem (31) por meio de oportunidade de negócio (teaser)  a venda da Unidade de Fertlizantes Nitrogenados III em Três Lagoas (UFN3).  Para a...
Governo vê retomada da exploração de petróleo na Amazônia após leilão|Folha|2/01/2021|O Amazonas é hoje o terceiro maior produtor de gás no país, por meio das  operações da Petrobras no polo Urucu, conectado a Manaus por um gasoduto de  660...
Preço da gasolina chega a R$ 4,89 no DF. Veja onde abastecer mais barato|Metrópoles|2/01/2021|Posto Petrobras (Plano Piloto – 309 Norte) – R$ 4,89, no débito e no  crédito (aumento de R$ 0,20 em relação ao preço anterior ao último  reajuste).
Fux derruba liminar que liberava abertura de bares no interior de SP|Diário do Poder|2/01/2021|Lucro abusivo da Petrobras é de meio bilhão por dia · Diário do Poder. Novo  ministro define privatização da Petrobras como prioridade.
Morre padre defensor do uso medicinal da cannabis sativa|Diário do Poder|2/01/2021|Moro acha 'risível' PT culpar juiz e não o ladrão por prejuízo na Petrobras  ... Ministro Sachsida substitui presidente da Petrobras a pedido de  Bolsonaro.
Saiba quais são as empresas que mais patrocinaram via Lei Federal de Incentivo à Cultura nos últimos 8 anos|POPline|2/01/2021|Em destaque estão os grupos econômicos como Bradesco, Banco do Brasil, Itaú  e Petrobras ... Analisar o comportamento e a participação dos maiores  incentivadores...
Adolfo Lutz divulga na segunda análise de variante do ...|ISTOÉ DINHEIRO|2/01/2021|Lira nega que projeto defendido por ele mude política de preços da  Petrobras ... nega que projeto defendido por ele mude política de preços da  Petrobras.
Dez suplentes assumem cargo de deputado federal, oito deles como titulares do mandato|Diário do Poder|2/01/2021|Bolsonaro afirma que Petrobras tem que cumprir função social ... Bolsonaro  afirma que Petrobras tem que cumprir função social.
Bebida fica mais cara em 2021, e lata ganha espaço para ...|Amazonas Atual|2/01/2021|30 de maio de 2022 · Refinaria Lubnor: Prefeitura de Fortaleza quer  indenização (Foto: Juarez Cavalcanti/Agência Petrobras.
JBS inicia serviços com nova frota de caminhão movida a gás natural|CPG Click Petroleo e Gas|2/01/2021|querosene, petrobras, petróleo · Preço do querosene de aviação é elevado em  11% pela Petrobras por conta da alta no valor ... Petrobras, Ocyan,  navios-sonda...
Fim da Lava Jato? Cinco fatos que mostram a perda de força da operação que levou Lula à prisão|Jovem Pan|2/01/2021|... que investigou esquemas de corrupção e lavagem de dinheiro envolvendo  grandes empresas, como a Odebrecht e a Petrobras, e prendeu muitos  políticos,...
Brasileiro criou exame da abreugrafia e morreu vítima de câncer de pulmão|Diário do Poder|3/01/2021|Gasolina chega a R$7,54 e Petrobras apenas lança site sobre preços ...  Gasolina chega a R$7,54 e Petrobras apenas lança site sobre preços.
