title|media|date|datetime|desc|link|img
Petrobras vende áreas de produção e abre espaço para empresas menores investirem R$ 10,6 bi|O Globo|01/12/2020||Petrobras vende áreas de produção e abre espaço para empresas menores investirem R$ 10,6 bi. BW Energy, Perenco e Trident compraram 14 campos nos quais a...|https://oglobo.globo.com/economia/petrobras-vende-areas-de-producao-abre-espaco-para-empresas-menores-investirem-106-bi-1-24774645|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Castello Branco: Vamos concluir venda das 8 refinarias em ...|BiodieselBR.com|01/12/2020||O presidente da Petrobras, Roberto Castello Branco, afirmou nesta segunda-feira, 30, que mesmo com os atrasos causados pela pandemia de covid-19,...|https://www.biodieselbr.com/noticias/biocombustivel/negocio/castello-branco-vamos-concluir-venda-das-8-refinarias-em-2021-011220|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras espera concluir venda da Liquigás ainda este mês|Valor Econômico|01/12/2020||A executiva falou durante o Petrobras Day, apresentação do plano de negócios da petroleira para os investidores internacionais. A estatal assinou contrato para...|https://valor.globo.com/empresas/noticia/2020/12/01/petrobras-espera-concluir-venda-da-liquigas-ainda-este-mes.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
O vídeo da Petrobras que milhares de funcionários ‘não curtiram'|Blog O Globo|01/12/2020||A Petrobras postou nos últimos dias, no Youtube, um vídeo publicitário tecendo loas à sua própria estratégia de vender ativos. Tem sido um sucesso de...|https://blogs.oglobo.globo.com/capital/post/o-video-da-petrobras-que-milhares-de-funcionarios-nao-curtiram.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
MPF ajuíza ação de improbidade contra multinacional do ...|Consultor Jurídico|01/12/2020||De acordo com a ação, os ex-funcionários da Petrobras teriam recebido o equivalente a R$ 6,86 milhões para favorecer a Trafigura em operações que envolveram...|https://www.conjur.com.br/2020-dez-01/mpf-abre-acao-improbidade-multinacional-petroleo|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Óleo combustível fica mais caro que diesel e afeta cabotagem|Folha|01/12/2020||A Petrobras vem vendendo óleo diesel a preços menores do que o cobrado pelo óleo combustível (OC) e pelo asfalto, produtos menos nobres e que, por isso,...|https://www1.folha.uol.com.br/mercado/2020/12/oleo-combustivel-fica-mais-caro-que-diesel-e-afeta-cabotagem.shtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Grande cortina de fumaça na plataforma da Petrobras Cherne-2 assusta petroleiro ao ponto de pensar que a u ...|CPG Click Petroleo e Gas|01/12/2020||Procedimento normal em qualquer plataforma de produção, inclusive de unidades Petrobras, a queima do gás acontece quando não é possível processa-lo,...|https://clickpetroleoegas.com.br/grande-cortina-de-fumaca-na-plataforma-da-petrobras-cherne-2-assusta-petroleiro-ao-ponto-de-pensar-que-a-unidade-estava-em-chamas/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Marcelo Araújo, CEO da Ipiranga|EPBR|01/12/2020||Mais da epbr · Petrobras e grandes distribuidoras reagem contra plano da ANP para ampliar estoques · Os planos da Vibra, Raízen e Ipiranga para aumentar a rede de...|https://epbr.com.br/marcelo-araujo-ceo-da-ipiranga/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Bolsa divulga empresas do índice de sustentabilidade de 2021. Veja a lista|Valor Investe|01/12/2020||Na carteira de 2021, entraram as empresas Petrobras, M. Dias Branco, Cosan, GPA, Marfrig, CPFL, Minerva, Suzano, BTG e Neoenergia. Saiu a companhia Braskem.|https://valorinveste.globo.com/mercados/renda-variavel/bolsas-e-indices/noticia/2020/12/01/bolsa-divulga-empresas-do-indice-de-sustentabilidade-de-2021-veja-a-lista.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
TCU investiga destinação de quantia bilionária dos acordos ...|Consultor Jurídico|01/12/2020||A CGU, por sua vez, informa que parte importante dos valores vai diretamente para Petrobras e, por isso, não entra na conta do Tesouro.|https://www.conjur.com.br/2020-dez-01/tcu-investiga-destinacao-quantia-bilionaria-acordos-leniencia|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras concluirá venda de refinarias no primeiro semestre ...|G1|02/12/2020||Petrobras concluirá venda de refinarias no primeiro semestre de 2022, diz diretora. Segundo Anelise Lara, expectativa é ter “alguns desinvestimentos fechando”...|https://g1.globo.com/economia/noticia/2020/12/02/petrobras-concluira-venda-de-refinarias-no-primeiro-semestre-de-2022-diz-diretora.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras volta a integrar Índice de Sustentabilidade da B3 ...|E-Investidor|02/12/2020||A Petrobras é uma das grandes surpresas na nova composição do Índice de Sustentabilidade Empresarial (ISE) da B3, válida para o 1º quadrimestre de 2021...|https://einvestidor.estadao.com.br/investimentos/petrobras-volta-para-ise-indice-sustentabilidade/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras anuncia investimento de US$ 2 bilhões em Sergipe|Infonet|02/12/2020||A exploração das reservas de petróleo e gás em águas profundas do litoral sergipano é um dos projetos confirmados pela Petrobras em seu Plano Estratégico no...|https://infonet.com.br/noticias/economia/petrobras-anuncia-investimento-de-us-2-bilhoes-em-sergipe/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Presidente da Petrobras, afirma que mesmo com os atrasos, a petrolífera vai finalizar venda das 08 refinarias restantes|CPG Click Petroleo e Gas|02/12/2020||Petrobras afirma que a venda das 08 refinarias restantes acontecerá antes do ... Roberto Castello Branco – Atual presidente da Petrobras afirmou em uma...|https://clickpetroleoegas.com.br/presidente-da-petrobras-afirma-que-mesmo-com-os-atrasos-a-petrolifera-vai-finalizar-venda-das-08-refinarias-restantes/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Sindipetro-NF pede para Petrobras rever ações após contaminação em plataformas|UOL Economia|02/12/2020||Depois do surto na P-69, mais três plataformas da Petrobras tiveram que retirar empregados contaminados pelo covid-19 no final de novembro - P-47,...|https://economia.uol.com.br/noticias/estadao-conteudo/2020/12/02/sindipetro-nf-pede-para-petrobras-rever-acoes-apos-contaminacao-em-plataformas.htm|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Exploração e produção ‘onshore’ têm futuro promissor, mas há gargalos, dizem especialistas|Valor Investe|02/12/2020||... e gás em áreas terrestres (“onshore”) tem um futuro promissor, com a entrada de novos agentes no mercado a partir dos desinvestimentos da Petrobras.|https://valorinveste.globo.com/mercados/internacional-e-commodities/noticia/2020/12/02/exploracao-e-producao-onshore-tem-futuro-promissor-mas-ha-gargalos-dizem-especialistas.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Com quebra do monopólio no refino, Brasil deve virar ...|Portos e Navios|02/12/2020||Até o fim de 2021, o mercado brasileiro de refino deve ganhar mais oito operadores - se todas as vendas de refinarias da Petrobrás tiverem sucesso -, o que...|https://www.portosenavios.com.br/noticias/geral/com-quebra-do-monopolio-no-refino-brasil-deve-virar-exportador-de-derivados-de-petroleo-diz-ibp|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras banking on renewable fuels, niche refining|Argus Media|02/12/2020||The co-processed renewable fuel uses up to 10pc vegetable oils to produce a drop-in fuel that is chemically identical to petroleum diesel. Petrobras' HVO diesel...|https://www.argusmedia.com/en/news/2165242-petrobras-banking-on-renewable-fuels-niche-refining|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Sentença de Sergio Moro na Operação Lava-Jato é anulada|Correio Braziliense|02/12/2020||Assim como na sentença de Moro, um terceiro ex-gerente da Petrobrás Maurício ... em troca de fraudes em licitações no setor de Gás e Energia da Petrobras.|https://www.correiobraziliense.com.br/politica/2020/12/4892664-sentenca-de-sergio-moro-na-operacao-lava-jato-e-anulada.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Executivos do Grupo Petrópolis podem ser condenados por ...|Blog do Ricardo Antunes|02/12/2020||Os valores remetidos por operadores financeiros já condenados na operação Lava Jato, usualmente se direcionavam a funcionários da Petrobras e a agentes...|https://ricardoantunes.com.br/executivos-do-grupo-petropolis-podem-ser-condenados-por-lavagem-de-mais-de-3-milhoes-de-dolares/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras recebeu mais de uma proposta por Reman, Lubnor e SIX, diz diretora|Valor Econômico|03/12/2020||A diretora de refino e gás natural da Petrobras, Anelise Lara, sinalizou nesta quinta-feira que a companhia recebeu mais de uma proposta pelas refinarias...|https://valor.globo.com/empresas/noticia/2020/12/03/petrobras-recebeu-mais-de-uma-proposta-por-reman-lubnor-e-six-diz-diretora.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras recebe propostas vinculantes para quatro refinarias|ACritica.NET|03/12/2020||A Petrobras informou que recebeu propostas vinculantes para quatro refinarias: Landulpho Alves (Rlam), na Bahia, Refinaria Isaac Sabbá (Reman), no Amazonas,...|https://www.acritica.net/editorias/economia/petrobras-recebe-propostas-vinculantes-para-quatro-refinarias/492471/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Diretora de Refino e Gás Natural garante Petrobras ...|Portos e Navios|03/12/2020||A diretora de Refino e Gás Natural da Petrobras, Anelise Lara, garantiu que a companhia continuará como uma forte competidora no novo mercado de refino do...|https://www.portosenavios.com.br/noticias/offshore/diretora-de-refino-e-gas-natural-garante-petrobras-competitiva-no-novo-mercado-de-refino|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras divulga propaganda em defesa da privatização de ...|Brasil de Fato|03/12/2020||A Petrobras divulgou, no último dia 27, um comercial em que defende a privatização de parte de seus ativos. Na plataforma Youtube, mais de 40 mil...|https://www.brasildefato.com.br/2020/12/03/petrobras-divulga-propaganda-em-defesa-da-privatizacao-de-refinarias-entenda-o-risco|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras aumenta em 5% valor de gás de cozinha a partir desta quinta|G1|03/12/2020||Os reajustes são aplicados às distribuidoras. Com isso, o preço médio da Petrobras às revendedoras será equivalente a R$ 33,89 por botijão de 13 kg.|https://g1.globo.com/economia/noticia/2020/12/03/petrobras-aumenta-em-5percent-valor-de-gas-de-cozinha-a-partir-desta-quinta.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Presidente da Petrobras critica ANP por demora em revisão de tarifas do gasoduto Bolívia-Brasil|Valor Investe|03/12/2020||O presidente da Petrobras, Roberto Castello Branco, fez críticas, hoje, ao trabalho da Agência Nacional de Petróleo, Gás Natural e Biocombustíveis (ANP) na...|https://valorinveste.globo.com/mercados/renda-variavel/empresas/noticia/2020/12/03/presidente-da-petrobras-critica-anp-por-demora-em-revisao-de-tarifas-do-gasoduto-bolivia-brasil.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras lança programa jovem aprendiz com vagas para ...|Amazonas Atual|03/12/2020||Da Redação. MANAUS – A Petrobras abriu inscrições para 236 vagas de jovens aprendizes. As inscrições são no site da estatal pelo link https://jobs.kenoby...|https://amazonasatual.com.br/petrobras-lanca-programa-jovem-aprendiz-com-vagas-para-manaus/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Desinvestimentos da Petrobras contribuem para desenvolvimento de novas indústrias no Brasil, diz Castello Branco|Click Petróleo e Gás|03/12/2020||Presidente da Petrobras participou da sessão Energia para um Mundo em Transformação, na Rio Oil & Gas. O presidente da Petrobras, Roberto Castello Branco,...|https://clickpetroleoegas.com.br/desinvestimentos-da-petrobras-contribuem-para-desenvolvimento-de-novas-industrias-no-brasil-diz-castello-branco/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Vitol fecha acordo de US$135 mi nos EUA em caso de acusações por propina na América Latina|Extra Online|03/12/2020||A Polícia Federal brasileira investiga há anos, no âmbito da operação Lava Jato, o pagamento de propinas para a obtenção de contratos envolvendo a Petrobras...|https://extra.globo.com/economia-e-financas/vitol-fecha-acordo-de-us135-mi-nos-eua-em-caso-de-acusacoes-por-propina-na-america-latina-24779168.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Após sentença ser anulada pelo STF, Bonat volta a condenar ...|Consultor Jurídico|03/12/2020||Fraudes na Petrobras. Após sentença ser anulada pelo STF, Bonat volta a condenar executivos por desvios. 3 de dezembro de 2020, 15h15 Imprimir...|https://www.conjur.com.br/2020-dez-03/sentenca-anulada-stf-bonat-volta-condenar-executivos|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Operação prende 10 suspeitos de furtar combustíveis de dutos da Transpetro e da Petrobras|G1|04/12/2020||... Público fizeram na manhã desta sexta-feira (4) uma operação contra uma quadrilha suspeita de furtar combustível de dutos da Transpetro e da Petrobras.|https://g1.globo.com/rj/rio-de-janeiro/noticia/2020/12/04/operacao-mira-furto-de-combustivel-em-dutos-da-transpetro-e-da-petrobras.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras fecha a torneira|ISTOÉ DINHEIRO|04/12/2020||Petrobras fecha a torneira. Com o petróleo em mínimas históricas e demanda global menor do que a produção, companhia adota postura mais conservadora para os...|https://www.istoedinheiro.com.br/petrobras-fecha-a-torneira/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
3R surpreende e acirra disputa por Urucu|Valor Econômico|04/12/2020||Lance da 3R, de US$ 1 bilhão, foi 67% superior ao da Eneva pelo ativo de gás da Petrobrás, com instalações de extração e processamento no meio da Amazônia.|https://valor.globo.com/empresas/noticia/2020/12/04/3r-surpreende-e-acirra-disputa-por-urucu.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Programa Jovem Aprendiz da Petrobras oferta 28 vagas ...|Infonet|04/12/2020||A Petrobras abre inscrições para 236 vagas de jovens aprendizes. As oportunidades fazem parte do novo modelo do Programa Petrobras Jovem Aprendiz (PPJA),...|https://infonet.com.br/uncategorized/programa-jovem-aprendiz-da-petrobras-oferta-vagas-sergipe/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
