title|media|date|datetime|desc|link|img
Câmara rejeita todas emendas e aprova nova Lei do Gás|Valor Econômico|01/09/2020||Será proibido que produtores, como a Petrobras, e comercializadores tenham relação societária com as transportadoras. A exploração de gasodutos passará do...|https://valor.globo.com/politica/noticia/2020/09/01/cmara-aprova-texto-base-da-nova-lei-do-gs.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Câmara aprova nova Lei do Gás; texto vai ao Senado|Poder360|01/09/2020||O governo federal também estimula mudanças nas regulações do setor nos Estados e a saída da Petrobras do segmento de destruição e transporte de gás.|https://www.poder360.com.br/congresso/camara-aprova-nova-lei-do-gas-texto-vai-ao-senado/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Câmara aprova novo marco do gás, aposta para destravar investimentos|A Gazeta|01/09/2020||"... programa do governo mais conhecido como ""choque da energia barata"", a proposta abre um setor que até pouco tempo era dominado pela Petrobras."|https://www.agazeta.com.br/economia/camara-aprova-texto-base-de-lei-para-abertura-do-mercado-de-gas-0920|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Refinarias da Petrobras apresentam queda na carga global de processamento de petróleo nos últimos dias|Click Petróleo e Gás|01/09/2020||Mesmo com a continuidade da venda das refinarias de petróleo da Petrobras sofrendo resistência na Câmara e no Senado Federal, o Tribunal de Contas da União (TCU)...|https://clickpetroleoegas.com.br/refinarias-da-petrobras-apresentam-queda-na-carga-global-de-processamento-de-petroleo-nos-ultimos-dias/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Gigantes do petróleo enfrentam o desafio da adaptação à economia verde|Exame|01/09/2020||A Petrobrás, porém, se alinhou a companhias norte-americanas e tem preferido focar em projetos de redução de emissão de carbono. A estatal tem só uma usina...|https://exame.com/esg/gigantes-do-petroleo-enfrentam-o-desafio-da-adaptacao-a-economia-verde/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Tem como investir em ações com pouco dinheiro, mas é mais difícil vender|UOL Economia|01/09/2020||Se um investidor compra ações da Petrobras a R$ 22 e decide vender quando ela atinge R$ 30, essa cotação é a que vai valer no lote padrão. Mas no mercado...|https://economia.uol.com.br/mais/ultimas-noticias/2020/09/01/mercado-fracionario-e-opcao-para-investir-em-acoes-com-menos-dinheiro.htm|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
BR Distribuidora aciona na justiça estabelecimento que clonou a nova identidade visual dos postos|Cidade Marketing|01/09/2020||A BR Distribuidora ajuizou medida judicial contra um posto bandeira branca que clonou a nova identidade visual da rede de postos Petrobras, lançada no...|https://www.cidademarketing.com.br/marketing/2020/09/01/br-distribuidora-aciona-na-justica-estabelecimento-que-clonou-a-nova-identidade-visual-dos-postos/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Bancada do PSDB apoia a prorrogação do auxílio emergencial|Diário do Poder|01/09/2020||Lucro abusivo da Petrobras é de meio bilhão por dia · Diário do Poder. Novo ministro define privatização da Petrobras como prioridade · Diário do Poder...|https://diariodopoder.com.br/ultimas/bancada-do-psdb-apoia-a-prorrogacao-do-auxilio-emergencial|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Símbolo da Lava Jato, Deltan Dallagnol deixa a força-tarefa em meio a dúvidas sobre o futuro da operação|El País|01/09/2020||Com a saída anunciada, quem assumirá o posto de comandar as investigações do esquema de corrupção na Petrobras é Alessandro José Fernandes de Oliveira,...|https://brasil.elpais.com/brasil/2020-09-01/simbolo-da-lava-jato-deltan-dallagnol-deixa-a-forca-tarefa-em-meio-a-duvidas-sobre-o-futuro-da-operacao.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
IFA 2020: LG inaugura estande online para apresentar ...|TudoCelular.com|01/09/2020||Petrobras inicia a montagem do supercomputador Pégaso em Várzea Grande, no Rio de Janeiro 1. Economia e mercado 6 horas atrás A previsão é de que o...|https://www.tudocelular.com/eventos/noticias/n162568/ifa-2020-lg-anuncia-estande-virtual-evento.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
