title|media|date|datetime|desc|link|img
Petrobras avança processo de venda de campos de petróleo na Bacia de Camamu, Bahia|Click Petróleo e Gás|01/06/2020||A Petrobras é a operadora do campo de petróleo, com 35%, em parceria com a Enauta (45%), E&P de Petróleo e Gás Ltda. (10%) e Brasoil Manati. (10%).|https://clickpetroleoegas.com.br/petrobras-avanca-processo-de-venda-de-campos-de-petroleo-na-bacia-de-camamu-bahia/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Plataformas de petróleo impactaram balança comercial em maio|Agência Brasil|01/06/2020||Embora operem no país, essas plataformas estavam registradas em subsidiárias da Petrobras no exterior. Com a migração para o regime aduaneiro especial...|https://agenciabrasil.ebc.com.br/geral/noticia/2020-06/plataformas-de-petroleo-impactaram-balanca-comercial-em-maio|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras coloca à venda blocos de exploração de petróleo no ES|A Gazeta|01/06/2020||OPERAÇÃO E PARTICIPAÇÃO. Atualmente, a Petrobras tem participação nesses blocos em consórcios com a norueguesa Equinor (antiga Statoil) além das petroleiras...|https://www.agazeta.com.br/es/economia/petrobras-coloca-a-venda-blocos-de-exploracao-de-petroleo-no-es-0620|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
As ações mais indicadas pelas corretoras para junho ...|E-Investidor|01/06/2020||Petrobras e Vale renovam o favoritismo, pois tendem a se beneficiar com a retomada da economia de mercados que consomem suas commodities,...|https://einvestidor.estadao.com.br/mercado/acoes-corretoras-junho/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Procon de São Leopoldo divulga pesquisa de preços dos ...|Revista News|01/06/2020||O Procon orienta o consumidor sobre a recomendação da Petrobras para dar preferência ao diesel S10 por ter melhor desempenho e causar menos poluição.|https://revistanews.com.br/2020/06/01/procon-de-sao-leopoldo-divulga-pesquisa-de-precos-dos-combustiveis/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Em 2020, feira AgroBrasília, uma das maiores do agronegócio, será virtual|Correio Braziliense|01/06/2020||Últimas Notícias · Comitê de Elegibilidade da Petrobras se reúne na sexta para analisar Caio Paes · Depósito pega fogo em Santa Maria; Dono diz que incêndio foi...|https://www.correiobraziliense.com.br/app/noticia/cidades/2020/06/01/interna_cidadesdf,860095/em-2020-feira-agrobrasilia-uma-das-maiores-do-agronegocio-sera-virt.shtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Samsung anuncia disponibilidade de monitor curvo Odyssey ...|TudoCelular.com|01/06/2020||Petrobras inicia a montagem do supercomputador Pégaso em Várzea Grande, no Rio de Janeiro 1. Economia e mercado 6 horas atrás A previsão é de que o...|https://www.tudocelular.com/acessorios/noticias/n157510/samsung-anuncia-disponibilidade-monitor-odyssey-g7.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
BB Investimentos realiza 3 mudanças em atualização de carteira recomendada para junho|Money Times|01/06/2020||... e Pão de Açúcar (PCAR3) deixaram o portfólio, o que permitiu a entrada das ações da Transmissão Paulista (TRPL4), Multiplan (MULT3) e Petrobras (PETR4).|https://www.moneytimes.com.br/bb-investimentos-realiza-3-mudancas-em-atualizacao-de-carteira-recomendada-para-junho/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Estreitando laços! Microsoft adota TomTom para recursos de ...|TudoCelular.com|01/06/2020||Petrobras inicia a montagem do supercomputador Pégaso em Várzea Grande, no Rio de Janeiro 1. Economia e mercado 6 horas atrás A previsão é de que o...|https://www.tudocelular.com/curiosidade/noticias/n157528/bing-e-microsoft-azure-trocam-sdks-de-mapas-por-solucao-tomtom.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Ao vivo: Campos Neto participa da comissão mista da covid-19|Poder360|01/06/2020||Comitê da Petrobras rejeita duas indicações do governo · No Senado, Bolsonaro exalta mulheres e atuação do Congresso · Dólar paralelo bate recorde na...|https://www.poder360.com.br/congresso/ao-vivo-campos-neto-participa-da-comissao-mista-da-covid-19/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Produção de petróleo segue estável e fecha em 2,958 ...|EPBR|02/06/2020||Campos operados pela Petrobras, em consórcio ou não, produziram 94,9% do ... No começo de abril, a Petrobras anunciou que ampliou em 100 mil barris por dia...|https://epbr.com.br/producao-de-petroleo-segue-estavel-e-fecha-em-2958-milhoes-de-barris-por-dia-em-abril/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Entrega de combustíveis por aplicativo volta a funcionar no Rio|EPBR|02/06/2020||Petrobras está “paradoxalmente” com estoques em baixa, afirmou Roberto Castello Branco, em transmissão da FGV com CEOs de petroleiras que atuam no Brasil.|https://epbr.com.br/entrega-de-combustiveis-por-aplicativo-volta-a-funcionar-no-rio/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Spotify se junta à Apple Music em apoio ao Blackout Tuesday|TudoCelular.com|02/06/2020||Petrobras inicia a montagem do supercomputador Pégaso em Várzea Grande, no Rio de Janeiro 1. Economia e mercado 6 horas atrás A previsão é de que o...|https://www.tudocelular.com/curiosidade/noticias/n157566/app-music-declara-aopio-ao-blackout-tuesday.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Após suspensão, governo autoriza reajuste de até 5,2% nos ...|ISTOÉ DINHEIRO|02/06/2020||Mercado sinaliza aversão ao risco e Petrobras adia oferta de refinarias ... Mercado sinaliza aversão ao risco e Petrobras adia oferta de refinaria.|https://www.istoedinheiro.com.br/apos-suspensao-governo-autoriza-reajuste-de-ate-52-nos-precos-dos-medicamentos/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Minas Gerais recebe 5,6 bilhões de reais em investimentos e vai gerar cerca de 5 mil novas vagas de emprego na região|Click Petróleo e Gás|02/06/2020||Petrobras põe à venda participação em blocos exploratórios na Bacia do Espírito Santo · Pintor, soldador, mecânico, engenheiro e mais vagas de emprego para...|https://clickpetroleoegas.com.br/minas-gerais-recebe-56-bilhoes-de-reais-em-investimentos-e-vai-gerar-cerca-de-5-mil-novas-vagas-de-emprego-na-regiao/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Marco do saneamento é aposta do governo para reativar economia|Valor Econômico|02/06/2020||Ele citou como exemplo a captação de US$ 3,25 bilhões no mercado internacional feita na semana passada pela Petrobras, por meio de uma subsidiária.|https://valor.globo.com/brasil/noticia/2020/06/02/marco-do-saneamento-e-aposta-do-governo-para-reativar-economia.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
