Date|Adj Close|Volume|Var%
2022-03-30|27.060409545898438|69648400|0.021362261442196884
2022-03-31|27.437728881835938|94269500|0.013943592956252582
2022-04-01|27.076812744140625|72545400|-0.013154009183837467
2022-04-04|26.822534561157227|56053000|-0.009390993887876453
2022-04-05|26.56825065612793|45847200|-0.009480234034166757
2022-04-06|26.54364585876465|56947100|-0.0009260977578742224
2022-04-07|27.92168426513672|118469400|0.05191594303602587
2022-04-08|28.061126708984375|60772700|0.004994055606515335
2022-04-11|27.84786033630371|48125400|-0.007600064491080527
2022-04-12|27.765830993652344|68522800|-0.0029456246067289804
2022-04-13|28.356420516967773|101438800|0.021270370890410062
2022-04-14|28.060516357421875|119382100|-0.010435173204207393
2022-04-18|27.566965103149414|76350600|-0.01758881582882632
2022-04-19|28.401512145996094|88494100|0.030273446486546174
2022-04-20|28.536115646362305|34694700|0.004739307529623371
2022-04-22|27.42338752746582|74560900|-0.03899367849100832
2022-04-25|27.019575119018555|66413900|-0.014725110384077422
2022-04-26|26.974706649780273|48764100|-0.0016605912210181373
2022-04-27|26.974706649780273|41881300|0.0
2022-04-28|27.154178619384766|43298500|0.0066533427753125984
2022-04-29|27.17212677001953|76243900|0.000660971958914347
2022-05-02|26.902917861938477|72456200|-0.009907539088110262
2022-05-03|27.145206451416016|52531000|0.009006033870412322
2022-05-04|28.778404235839844|109417000|0.060165237179053976
2022-05-05|28.72456169128418|99439900|-0.001870935723691347
2022-05-06|29.666793823242188|129570200|0.032802315387249426
2022-05-09|28.859167098999023|92314500|-0.027223256043611865
2022-05-10|29.110427856445312|60330600|0.008706445220139525
2022-05-11|30.124448776245117|108895400|0.03483359725251489
2022-05-12|30.357763290405273|114415900|0.007745021855607881
2022-05-13|30.752601623535156|67000100|0.013006173391393316
2022-05-16|31.05770492553711|92075300|0.009921219210554666
2022-05-17|30.653892517089844|90914700|-0.013002004153733537
2022-05-18|30.1513671875|80986200|-0.01639352422566498
2022-05-19|30.662864685058594|63983100|0.016964321862348086
2022-05-20|31.255126953125|79589900|0.019315294710706032
2022-05-23|32.48451232910156|93807400|0.03933387881675654
2022-05-24|31.600000381469727|154453100|-0.027228727914115458
2022-05-25|32.04999923706055|69991900|0.01424046994172512
2022-05-26|32.130001068115234|78303600|0.002496157034605373
2022-05-27|30.600000381469727|118295600|-0.04761906740687383
2022-05-30|29.989999771118164|98110100|-0.019934660220493283
2022-05-31|30.059999465942383|83598000|0.0023341012123525573
2022-06-01|30.020000457763672|46353200|-0.001330639018275126
2022-06-02|29.760000228881836|50738300|-0.008660900230419433
2022-06-03|30.280000686645508|60396900|0.017473133527029283
2022-06-06|30.299999237060547|39213900|0.0006604540938421888
2022-06-07|30.65999984741211|80333700|0.011881208561590917
2022-06-08|30.510000228881836|65923900|-0.0048923554884796605
2022-06-09|30.06999969482422|53879000|-0.014421518543323297
2022-06-10|29.649999618530273|63101700|-0.013967412057082185
2022-06-13|29.270000457763672|64507100|-0.012816160730373616
2022-06-14|29.600000381469727|68816900|0.011274339547149737
2022-06-15|29.079999923706055|72785700|-0.017567582806154447
2022-06-17|27.309999465942383|184606500|-0.06086659086683022
2022-06-20|27.6200008392334|92581800|0.011351203930912268
2022-06-21|27.06999969482422|85179500|-0.01991314727362059
2022-06-22|26.989999771118164|57874700|-0.002955298286218655
2022-06-23|26.489999771118164|69262300|-0.01852537992738512
2022-06-24|26.290000915527344|53413400|-0.007549975738726733
2022-06-27|27.979999542236328|90417700|0.06428294286254066
2022-06-28|28.329999923706055|51388000|0.012508948791846608
2022-06-29|28.079999923706055|52048800|-0.008824567619952761
2022-06-30|27.93000030517578|49910100|-0.005341866771290116
