title|media|date|desc
Petrobras tem preços 8% mais caros que internacionais|CNN Brasil|2022-07-16|Os preços dos combustíveis da Petrobras nas refinarias estão 8% acima do  valor da paridade internacional. Desde o último reajuste da gasolina,...
Petrobras recompra títulos globais por US$ 790 milhões|Poder360|2022-07-16|Operação foi realizada pela subsidiária Petrobras Global Finance e  concluída na última 6ª feira (15.jul.2022). Leia no Poder360.
Governo mantém cerco à Petrobras - 16/07/2022 - Notícia|Tribuna do Norte|2022-07-16|Com o preço do petróleo no mercado internacional em queda nos últimos dias,  o governo e aliados no Congresso intensificaram as cobranças à Petrobras  para...
STF autoriza PGR a ouvir ex-presidentes da Petrobras e do BB|Metrópoles|2022-07-16|Caso revelado pelo Metrópoles mostrou mensagens de Roberto Castello Branco  sobre possíveis interferências de Bolsonaro na Petrobras.
Petrobras (PETR4) Anuncia, pela 1º Vez, Recompra de Debêntures|The Capital Advisor|2022-07-16|A Petrobras (PETR4) informou na sexta-feira (15), que deliberou sobre a  aprovação do 1º Plano de Recompra de Debêntures, autorizando a aquisição  de...
Eleições viram obstáculo para a venda de refinarias da Petrobras|MSN|2022-07-16|Pressões de Bolsonaro sobre a empresa e as posições de Lula contra as  privatizações afastam potenciais compradores das três principais refinarias  colocadas...
Eleições viram obstáculo para a venda de refinarias da Petrobras|Economia & Negócios|2022-07-16|Pressões de Bolsonaro sobre a empresa e as posições de Lula contra as  privatizações afastam potenciais compradores das três principais refinarias  colocadas...
Gasolina cai mais 6,4% nos postos e volta a nível de junho de 2021|Folha|2022-07-16|Governo e aliados pressionam agora por corte nas refinarias da Petrobras.
Petrobras (PETR4) fará, pela primeira vez, recompra de debêntures|Suno|2022-07-16|Segundo o comunicado da Petrobras, será uma aquisição facultativa das  debêntures da 5ª, 6ª e 7ª emissões. Clique aqui e leia mais!
A interferência do mundo árabe que faz a ação da Petrobras subir|VEJA|2022-07-16|VEJA Mercado em vídeo: cotação de petróleo volta a subir com a percepção de  que a oferta da commodity vai continuar comprometida.
Petrobras conclui oferta de recompra de títulos globais Por Reuters|Investing.com|2022-07-16|SÃO PAULO (Reuters) - A Petrobras (BVMF:PETR4) concluiu nesta sexta-feira a  oferta de recompra de títulos globais efetuada por sua subsidiária  integral...
Mercado sinaliza aversão ao risco e Petrobras adia oferta de refinarias|UOL Economia|2022-07-16|Apesar de bem avaliadas pelo mercado, três refinarias da Petrobras  recolocadas à venda - Refap (RS), Repar (PR) e Rnest (PE) - têm atraído  pouco interesse.
Mercado sinaliza aversão ao risco e Petrobras adia oferta de refinarias|ISTOÉ DINHEIRO|2022-07-16|Apesar de bem avaliadas pelo mercado, três refinarias da Petrobras  recolocadas à venda - Refap (RS), Repar (PR) e Rnest (PE) - têm atraído  pouco interesse.
Rosa autoriza PGR ouvir ex-presidentes da Petrobras e do BB sobre Bolsonaro|Portal do Holanda|2022-07-16|BRASÍLIA, DF (FOLHAPRESS) - A ministra Rosa Weber, do STF (Supremo Tribunal  Federal), autorizou nesta sexta-feira (15) que a Procuradoria-Geral da  República...
Ex-presidentes de estatais vão depor por áudios que comprometeriam Bolsonaro|Eu, Rio!|2022-07-16|STF autorizou interrogatórios de Roberto Castello Branco e Rubem Novaes,  após conversa ser divulgada na imprensa.
Ex-presidentes de estatais vão depor por áudios que comprometeriam Bolsonaro|Portal Eu, Rio!|2022-07-16|STF autorizou interrogatórios de Roberto Castello Branco e Rubem Novaes,  após conversa ser divulgada na imprensa.
Se tiver que trocar 10 vezes eu troco, diz Bolsonaro sobre comando da Petrobras|BOL|2022-07-16|Por Ricardo Brito BRASÍLIA (Reuters) - O presidente Jair Bolsonaro disse  nesta sexta-feira que, se for preciso, trocará 10 vezes o comando da  Petrobras,...
Rosa Weber autoriza PGR ouvir ex-presidentes da Petrobras e do BB sobre Bolsonaro|Amazonas Atual|2022-07-16|"Em sua decisão, a ministra diz que as oitivas são ""imprescindíveis"" e que  os depoimentos devem ser incorporados ao processo que tramita no Supremo."
Bolsonaro diz que Petrobras vai diminuir margem de lucro: ‘e sem interferência’|Money Times|2022-07-16|Sem precisar quando, o presidente Jair Bolsonaro (PL) garantiu nesta  sexta-feira, 15, que a Petrobras vai diminuir sua margem de lucro.
Rosa Weber autoriza o MPF a ouvir ex-presidentes da Petrobras e do BB sobre Bolsonaro|Noticias R7|2022-07-16|Depoimentos de Roberto Castello Branco e Rubem Novaes servirão para apurar  uma possível interferência do presidente na estatal.
Rosa Weber autoriza o MPF a ouvir ex-presidentes da Petrobras e do BB sobre Bolsonaro|Jornal da Record|2022-07-16|Depoimentos de Roberto Castello Branco e Rubem Novaes servirão para apurar  uma possível interferência do presidente na estatal.
Desmonte da Petrobrás: Bolsonaro acelera a entrega de três refinarias a estrangeiros|Hora do Povo|2022-07-16|Na manhã desta sexta-feira, a Petrobrás informou que ampliou o prazo, que  terminaria hoje, para tentar se desfazer das refinarias Abreu Lima  (Rnest),...
Por que a Petrobras (PETR4) voltou a adiar a venda de três de suas maiores refinarias?|Seu Dinheiro|2022-07-16|O ritmo morno das propostas recebidas pela Petrobras (PETR4) está  relacionado ao temor com a aproximação do período eleitoral.
PGR vai ouvir ex-presidentes da Petrobras e BB sobre suposta interferência de Bolsonaro|Bahia.Ba|2022-07-16|A ministra do Supremo Tribunal Federal (STF) Rosa Weber autorizou que a  Procuradoria-Geral da República (PGR) pegue depoimentos dos ex-presidentes  da...
Participação da Petrobras nos investimentos do Brasil cai ao menor nível da história|Rede Brasil Atual|2022-07-16|"Petroleiro Deyvid Bacelar explica que ""encolhimento"" da Petrobras atende  interesses privados de acionistas e importadores de combustíveis."
Mercado sinaliza aversão ao risco e Petrobras adia oferta da Refap e outras duas refinarias|Correio do Povo|2022-07-16|Apesar de bem avaliadas pelo mercado, três refinarias da Petrobras  recolocadas à venda - Refap (RS), Repar (PR) e Rnest (PE) - têm atraído  pouco interesse.
Petrobras (PETR4), Vivo (VIVT3): Veja as datas de corte e quem vai pagar dividendos na semana|Suno|2022-07-16|Veja agora as empresas que divulgaram data de corte e quais pagam  dividendos na próxima semana. PETR4 e VIVT4 são os destaques. Leia!
Combustíveis: Pressão do governo para reduzir preço esbarra em turbulência no mercado internacional|Folha PE|2022-07-16|Menos de três semanas depois de Caio Paes de Andrade assumir a presidência  da Petrobras, a estatal já sente a pressão do governo para reduzir o preço  dos c.
Especialista: atual política de preços da Petrobras só favorece importadores de combustível dos EUA|Jornal do Brasil|2022-07-16|Marina Lang - O gás de cozinha e os combustíveis viraram uma dor de cabeça  dos brasileiros desde que sucessivos reajustes nos preços desses insumos...
Ministra Rosa Weber autoriza depoimentos de ex-presidentes da Petrobras e do BB sobre conversas envolvendo|Ponta Porã Informa|2022-07-16|A vice-presidente do Supremo Tribunal Federal (STF), ministra Rosa Weber,  no exercício da Presidência, autorizou o Ministério Público Federal (MPF) a  colher...
Rosa Weber autoriza PGR a ouvir ex-presidentes de Petrobras e BB sobre suposta interferência de Bolsonaro|G1|2022-07-16|Ministra atendeu a pedido do MP; depoimentos ainda não têm data. STF foi  acionado com base em troca de mensagens entre Roberto Castello Branco e  Rubem...
Ministra do STF autoriza que PGR ouça ex-presidente da Petrobras sobre suposta interferência de Bolsonaro|Folha|2022-07-16|Rosa Weber também permite que órgão tome o depoimento do ex-presidente do  Banco do Brasil Rubem Novaes.
Petrobras (PETR4) paga R$ 6,6 por ação e lidera ranking de dividendos, FII HGLG11 tem proventos recordes: veja as ...|Suno|2022-07-16|Petrobras (PETR4) paga R$ 6,6 por ação. Mesmo com resultados menores, o  HGLG11 tem dividendos recordes: veja as notícias mais lidas da semana.
Rosa Weber, do STF, autoriza que PGR tome depoimento de ex-presidentes da Petrobras e do BB sobre suposta interferência de Bolsonaro|Yahoo Notícias|2022-07-16|A ministra Rosa Weber, do Supremo Tribunal Federal (STF), autorizou nesta  sexta-feira que a Procuradoria-Geral da República (PGR) tome o depoimento  dos...
