title|media|date|datetime|desc|link|img
Petrobras lança site para explicar preços de combustíveis|Valor Investe|01/06/2022||A Petrobras anunciou nesta quarta-feira que lançou um novo site para ensinar a população como são formados os preços da gasolina, diesel e gás de cozinha.|https://valorinveste.globo.com/mercados/renda-variavel/empresas/noticia/2022/06/01/petrobras-lanca-site-para-explicar-precos-de-combustiveis.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras tem margem enorme para reduzir preço, se quiser, diz especialista|UOL Economia|01/06/2022||No caso da Petrobras, o governo federal é o acionista majoritário e, assim, tem poderes para escolher a maior parte do conselho de administração, a presidência...|https://economia.uol.com.br/colunas/jose-paulo-kupfer/2022/06/01/petrobras-tem-margem-enorme-para-reduzir-precos-garante-especialista.htm|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras lança site sobre preço do combustível e diz ser responsável apenas por uma parte do valor|Exame|01/06/2022||Diante do aumento de preço dos combustíveis nos últimos meses, a Petrobras (PETR4) lançou nesta quarta-feira, 1º de junho, um site para explicar aos...|https://exame.com/invest/minhas-financas/petrobras-lanca-site-sobre-preco-do-combustivel-e-diz-ser-responsavel-apenas-por-uma-parte-do-valor/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Bolsonaro fala em ‘fatiar a Petrobras’ e ir a debates na TV|Valor Econômico|01/06/2022||O presidente Jair Bolsonaro disse em entrevista exibida ontem que o governo cogita “fatiar a Petrobras”. E criticou os acionistas minoritários da empresa...|https://valor.globo.com/politica/noticia/2022/06/01/bolsonaro-fala-em-fatiar-a-petrobras-e-ir-a-debates-na-tv.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras (PETR4) gasta R$ 1,3 milhão cada vez que governo troca seu presidente|InfoMoney|01/06/2022||Toda vez que o governo do presidente Jair Bolsonaro promove uma mudança na presidência da Petrobras (PETR3;PETR4), a estatal precisa desembolsar cerca de R$...|https://www.infomoney.com.br/mercados/petrobras-petr4-gasta-r-13-milhao-cada-vez-que-governo-troca-seu-presidente/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Bolsonaro usa privatizações para reconquistar apoio de ricos ...|Brasil de Fato|01/06/2022||“Há muito dinheiro e interesse nesta eleição”, disse Deos. “Para quem está interessado só em lucro, a privatização de uma Petrobras ou dos Correios seria uma...|https://www.brasildefato.com.br/2022/06/01/bolsonaro-usa-privatizacoes-para-reconquistar-apoio-de-ricos-na-campanha-eleitoral|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Lira nomeia relator para projeto que altera política de preços da Petrobras e quer votá-lo hoje|Valor Investe|01/06/2022||O projeto obriga a Petrobras a tornar mais transparente a composição dos preços da gasolina, diesel e etanol. A estatal terá que divulgar mensalmente para a...|https://valorinveste.globo.com/mercados/renda-variavel/empresas/noticia/2022/06/01/lira-nomeia-relator-para-projeto-que-altera-politica-de-precos-da-petrobras-e-quer-vota-lo-hoje.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Lista da União para o conselho da Petrobras deve sair hoje, dizem fontes|Valor Econômico|01/06/2022||Na Petrobras, o CEO precisa ser eleito conselheiro, em assembleia de acionistas, antes de se tornar presidente-executivo. Depois do anúncio do pedido de troca...|https://valor.globo.com/empresas/noticia/2022/06/01/lista-da-unio-para-o-conselho-da-petrobras-deve-sair-hoje-dizem-fontes.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras tenta acelerar venda de unidade de fertilizantes em Três Lagoas (MS)|Valor Econômico|01/06/2022||A Petrobras contratou o banco Bradesco BBI como assessor financeiro exclusivo para realizar a venda da Unidade de Fertilizantes Nitrogenados III (UFN-3),...|https://valor.globo.com/agronegocios/noticia/2022/06/01/petrobras-tenta-acelerar-venda-de-unidade-de-fertilizantes-em-tres-lagoas-ms.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras (PETR4) vai às compras e leva os 50% restantes da Ibiritermo; confira detalhes do negócio|Seu Dinheiro|01/06/2022||Petrobras (PETR4) vai às compras e leva os 50% restantes da Ibiritermo; confira detalhes do negócio. A estatal já tinha 50% da empresa, que controla uma usina...|https://www.seudinheiro.com/2022/economia/petrobras-compra-usina-ibiritermo-energia-ccgg/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras sobe preço do querosene de aviação em 11,4% e joga pressão sobre passagem aérea|Valor Investe|02/06/2022||Em um novo ajuste anunciado ontem, a Petrobras elevou em 11,4% o preço do querosene de aviação (QAV) nas refinarias contra o valor praticado em maio.|https://valorinveste.globo.com/mercados/renda-variavel/empresas/noticia/2022/06/02/petrobras-sobe-preco-do-querosene-de-aviacao-em-114percent-e-joga-pressao-sobre-passagem-aerea.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras eleva preço do querosene de aviação em 11% para importantes polos|CNN Brasil|02/06/2022||A Petrobras elevou o preço do querosene de aviação (QAV) em vários polos a partir de quarta-feira (1), de acordo com informação de seu site,...|https://www.cnnbrasil.com.br/business/petrobras-eleva-preco-do-querosene-de-aviacao-em-11-para-importantes-polos/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras eleva em 11,4% preço médio da querosene de aviação|Agência Brasil|02/06/2022||“A Petrobras esclarece que os preços de venda de querosene de aviação (QAV) às companhias distribuidoras são ajustados mensalmente, sendo definidos através...|https://agenciabrasil.ebc.com.br/economia/noticia/2022-06/petrobras-eleva-em-114-preco-medio-da-querosene-de-aviacao|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Conselho do PPI recomenda incluir Petrobras na lista de estudos para privatização|G1|02/06/2022||O Conselho do Programa de Parcerias de Investimentos (PPI) decidiu nesta quinta-feira (2) recomendar ao presidente Jair Bolsonaro a inclusão da Petrobras na...|https://g1.globo.com/economia/noticia/2022/06/02/conselho-do-ppi-recomenda-incluir-petrobras-na-lista-de-estudos-para-privatizacao.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Conselho do PPI recomenda qualificar Petrobras para estudos de privatização|Valor Econômico|02/06/2022||O decreto é necessário para a inclusão formal da Petrobras no PPI. Se isso ocorrer, os estudos serão conduzidos por um comitê interministerial,...|https://valor.globo.com/brasil/noticia/2022/06/02/conselho-do-ppi-qualifica-petrobras-para-estudos-de-privatizacao.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Conselho do PPI aprova incluir Petrobras em estudos para privatização|Agência Brasil|02/06/2022||A inclusão oficial da Petrobras no PPI só pode ser feita depois do decreto. Um comitê interministerial, formado pelos Ministérios da Economia e de Minas e...|https://agenciabrasil.ebc.com.br/economia/noticia/2022-06/conselho-do-ppi-aprova-incluir-petrobras-em-estudos-para-privatizacao|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Governo pressiona por renúncia de presidente da Petrobras, mas ele já avisou que não antecipa a saída|G1|02/06/2022||O governo do presidente Jair Bolsonaro está pressionando pela renúncia do atual presidente da Petrobras, José Mauro Ferreira Coelho. O governo quer acelerar...|https://g1.globo.com/politica/blog/valdo-cruz/post/2022/06/02/governo-pressiona-por-renuncia-de-presidente-da-petrobras-mas-ele-ja-avisou-que-nao-antecipa-a-saida.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petroleiros prometem 'maior greve da história' contra privatização da Petrobras|Folha|02/06/2022||"""O governo Bolsonaro enfrentará a maior greve da história da categoria petroleira, caso insista em levar adiante o projeto de privatização da Petrobras"", disse..."|https://www1.folha.uol.com.br/mercado/2022/06/petroleiros-prometem-maior-greve-da-historia-contra-privatizacao-da-petrobras.shtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras lança site com informação sobre preços de ...|Jornal do Vale do Itapocu|02/06/2022||A Petrobras lançou ontem (1) uma plataforma para facilitar o acesso a informações sobre os preços dos combustíveis. A estatal apresenta, de forma didática e...|https://www.jdv.com.br/petrobras-lanca-site-com-informacao-sobre-precos-de-combustiveis/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Lula, sobre privatizar Petrobras: 'Quem se meter a comprar, se prepare'|UOL Economia|02/06/2022||"Para Lula, a privatização da Eletrobras vai inviabilizar programas sociais do governo que visem a levar energia elétrica às populações carentes. ""Se a gente..."|https://economia.uol.com.br/noticias/estadao-conteudo/2022/06/02/lula-sobre-privatizar-petrobras-quem-se-meter-a-comprar-se-prepare.htm|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
