title|media|date|desc
Lira questiona se é preciso ser 'arcebispo' para assumir comando da Petrobras|Valor Econômico|04/04/2022|Lira questiona se é preciso ser 'arcebispo' para assumir comando da  Petrobras. Por Isadora Peron e Raphael Di Cunto, Valor — Brasília.  04/04/2022 17h46...
Petrobras recebe cartas confirmando desistências de Rodolfo Landim e Adriano Pires|G1|04/04/2022|A Petrobras informou nesta segunda-feira (4) que recebeu as cartas  confirmando as desistências de Luiz Rodolfo Landim à presidência do  Conselho de...
Investidores se articulam para que governo busque ‘solução interna’ na Petrobras|Valor Econômico|04/04/2022|Do atual, conselho de administração da Petrobras, três nomes vão deixar a  companhia depois da Assembleia Geral Ordinária e Extraordinária (AGOE) da  estatal, no...
Ações da Petrobras caem com mercado pesando troca no comando|Folha|04/04/2022|Ações da Petrobras caem com mercado pesando troca no comando. Queda da  estatal impede alta da Bolsa, mas juros altos afundam dólar a R$ 4,61.
Ibovespa fecha em queda pressionado por incertezas na Petrobras|Exame|04/04/2022|A tendência negativa foi influenciada pelas ações da Petrobras  (PETR3/PETR4), que chegaram a cair mais de 2% na mínima do dia em meio a  incertezas sobre o...
Em busca de volume máximo, Petrobras diz que refinarias atingem 89% de capacidade|CNN Brasil|04/04/2022|A Petrobras afirmou nesta segunda-feira (4) que o nível de utilização de  suas refinarias atingiu 89%, em média, em março, sendo que na última semana  do mês...
MP pede investigação de Adriano Pires, indicado a CEO da ...|NovaCana|04/04/2022|... após o presidente Jair Bolsonaro demonstrar publicamente seu  descontentamento com reajustes de preços de combustíveis da Petrobras, que  buscou realinhar...
Petrobras, CBA, Vale, Eletrbras: Veja os destaques das empresas|Valor Investe|04/04/2022|Petrobras. Rodolfo Landim, escolhido pelo governo para presidir o conselho  da Petrobras, desistiu do cargo. Em nota oficial, o...
Pela primeira vez, Petrobras usa duto para transporte de ...|Correio Braziliense|04/04/2022|O transporte de querosene de avião por meio de dutos foi iniciado no final  de março como teste em Brasília. Segundo a Petrobras, a operação poderá  diminuir...
Indicado pelo Governo brasileiro para presidir Petrobras desiste após uma semana|Diário de Notícias|05/04/2022|Um dia antes, o empresário Rodolfo Landim, que trabalhou 26 anos na empresa  e seria indicado para presidir ao Conselho Administrativo da Petrobras,  anunciou ter...
Pires desiste e assessor de Guedes ganha força para presidir Petrobras|Valor Econômico|05/04/2022|Adriano Pires desiste de candidatura na Petrobras e assessor de Guedes  volta a ser cogitado para vaga na estatal. Por Andrea Jubé, Rafael  Bitencourt...
Dupla desistência em 24 horas joga a Petrobras no olho de ...|Correio Braziliense|05/04/2022|"Analistas da Eurasia Group incluíram a Petrobras como o principal tema  brasileiro a ser observado no mercado financeiro no momento. ""O governo tem  até 13 de..."
Troca no comando da Petrobras é positiva para ações? Analistas comentam|Valor Investe|05/04/2022|A Petrobras está com os papéis descontados em relação a outras empresas do  mesmo setor, aponta analista de commodities da Ibiuna Investimentos,...
Análise: Cotado para a Petrobras não preenche requisitos da política de indicação da empresa|Valor Econômico|05/04/2022|Análise: Cotado para a Petrobras não preenche requisitos da política de  indicação da empresa. Se em Rodolfo Landim e Adriano Pires sobressaiu o  conflito de...
A oito dias de assembleia, indicação para presidente da Petrobras é incógnita|CNN Brasil|05/04/2022|As ações da Petrobras caíram quase 1%. Segundo uma apuração da analista da  CNN Thais Arbex, um dos cotados para o cargo é o secretário especial de...
Lira defende rever lei das estatais e privatizar Petrobras|Valor Econômico|05/04/2022|“A Petrobras é empresa estatal. Se ela não tem benefício para o Estado, se  a população reclama dos preços caros dos combustíveis, que seja  privatizada”,...
Petrobras inicia oferta de recompra de até US$ 2 bilhões em títulos globais|Valor Econômico|05/04/2022|A Petrobras anunciou nesta terça-feira (5) o início de oferta de recompra  de títulos globais, por meio da sua subsidiária integral Petrobras Global  Finance...
Análise: Analistas mantêm a fé na Petrobras, apesar das mudanças na diretoria e eleições|Valor Econômico|05/04/2022|A crise que levou à demissão de Joaquim Silva e Luna e desistência dos  candidatos nomeados pelo governo para as duas presidências da Petrobras — a  do...
Ex-conselheiro da Petrobras: 'Instabilidade prejudica 700 mil investidores'|UOL Economia|05/04/2022|O advogado Leonardo Pietro Antonelli, integrante do Conselho de  Administração da Petrobras entre 2020 e 2021 e hoje representante de  minoritários, disse,...
