Date|Adj Close|Volume|Var%
2020-01-02|20.466218948364258|37774500|0.017229934576132644
2020-01-03|20.299556732177734|71595600|-0.008143283163685844
2020-01-06|20.539552688598633|81844000|0.011822719066592713
2020-01-07|20.459550857543945|32822000|-0.003895013307621653
2020-01-08|20.3328914642334|48215600|-0.006190722083414868
2020-01-09|20.266225814819336|36102700|-0.0032787097462911863
2020-01-10|20.1795597076416|25397500|-0.004276381205343238
2020-01-13|20.219558715820312|30676800|0.001982154653431989
2020-01-14|19.99956512451172|39796500|-0.010880237022011019
2020-01-15|19.699569702148438|34405700|-0.015000097276895441
2020-01-16|19.679569244384766|28997400|-0.0010152738392803506
2020-01-17|19.899564743041992|34908000|0.01117887774499926
2020-01-20|19.99956512451172|31241400|0.0050252547108946555
2020-01-21|19.746234893798828|28577400|-0.01266678695940271
2020-01-22|19.526241302490234|32491500|-0.011141039924410179
2020-01-23|19.766233444213867|53752100|0.012290749561362224
2020-01-24|19.53290557861328|36898700|-0.011804366586032011
2020-01-27|18.686260223388672|66105300|-0.043344568058098165
2020-01-28|19.199581146240234|47259100|0.027470500609269255
2020-01-29|19.2329158782959|42297500|0.0017362218374328275
2020-01-30|19.29291343688965|44266800|0.0031195248278217402
2020-01-31|18.96625518798828|55446700|-0.01693151477457877
2020-02-03|18.786258697509766|39452800|-0.00949035477454252
2020-02-04|19.086252212524414|57658400|0.015968773764113875
2020-02-05|18.926252365112305|67994500|-0.00838298926528469
2020-02-06|19.452911376953125|126114000|0.02782690422175893
2020-02-07|19.286245346069336|54514600|-0.008567665150690296
2020-02-10|19.419574737548828|45328100|0.006913185489816787
2020-02-11|19.652904510498047|37518200|0.01201518447765304
2020-02-12|20.086227416992188|64851000|0.02204879722804698
2020-02-13|19.81290054321289|55277100|-0.013607675951536446
2020-02-14|19.612905502319336|30399900|-0.010094182851085098
2020-02-17|19.572904586791992|38684900|-0.002039520127326999
2020-02-18|19.832901000976562|33890900|0.013283486517377652
2020-02-19|20.366222381591797|44181800|0.026890739816074927
2020-02-20|19.946231842041016|73522900|-0.020621916606900714
2020-02-21|19.426240921020508|47805100|-0.026069631855201503
2020-02-26|17.472951889038086|89207100|-0.10054899658270122
2020-02-27|16.86629867553711|100112100|-0.03471956068748572
2020-02-28|16.892963409423828|89095300|0.001580947568857738
2020-03-02|17.686281204223633|71596400|0.046961434508124844
2020-03-03|17.366289138793945|86855700|-0.01809267090886635
2020-03-04|17.926273345947266|42320500|0.032245472978011724
2020-03-05|16.85963249206543|69722300|-0.05950153907047162
2020-03-06|15.219667434692383|138597600|-0.09727169664848012
2020-03-09|10.699766159057617|254813800|-0.2969776636072812
2020-03-10|11.70641040802002|170478000|0.09408095784506965
2020-03-11|10.566435813903809|132482400|-0.0973803714702518
2020-03-12|8.39981746673584|151535900|-0.20504722550976284
2020-03-13|10.266443252563477|174972600|0.222222184377181
2020-03-16|8.726476669311523|126432800|-0.15000000928923773
2020-03-17|8.66647720336914|149228500|-0.00687556596047334
2020-03-18|7.526501655578613|162515200|-0.13153851571286146
2020-03-19|8.139822006225586|157065200|0.0814881041303408
2020-03-20|7.999825477600098|149029900|-0.01719896682242128
2020-03-23|7.666499137878418|107092400|-0.04166670143680129
2020-03-24|8.83314037322998|114259200|0.152173921156197
2020-03-25|9.54645824432373|158286200|0.08075473058885785
2020-03-26|9.593122482299805|130618400|0.004888120471675528
2020-03-27|8.866474151611328|101405900|-0.07574680006736179
2020-03-30|8.919806480407715|110947200|0.006015054900565531
2020-03-31|9.326462745666504|156116500|0.0455902564872912
2020-04-01|9.533125877380371|114455000|0.022158790245518478
2020-04-02|10.339774131774902|234951200|0.08461529458123462
2020-04-03|10.226442337036133|142898700|-0.01096076116309852
2020-04-06|10.513104438781738|123934200|0.02803145926002326
2020-04-07|10.93309497833252|140498900|0.039949240683035514
2020-04-08|11.54641342163086|116151600|0.05609742204872714
2020-04-09|11.213088989257812|185771300|-0.02886822255546495
2020-04-13|11.286420822143555|93724000|0.006539842228666437
2020-04-14|11.15308952331543|91017200|-0.01181342614538472
2020-04-15|10.919760704040527|86749600|-0.020920554684612735
2020-04-16|10.47977066040039|115633300|-0.04029301150137221
2020-04-17|10.753097534179688|116733000|0.02608137931988419
2020-04-20|10.633102416992188|133739400|-0.011159121063124777
2020-04-22|11.166422843933105|114967100|0.05015661525921611
2020-04-23|11.300056457519531|94759000|0.011967450584144057
2020-04-24|10.633386611938477|161188800|-0.05899703670395595
2020-04-27|10.966721534729004|85944900|0.03134795479140018
2020-04-28|11.500371932983398|91613600|0.04866088708138072
