title|media|date|desc
Doze empresas na disputa pelo terminal de GNL da Bahia|EPBR|04/08/2020|Petrobras vai arrendar o terminal até dezembro de 2023, sem previsão de  prorrogação. A Trafigura, comercializadora multinacional de commodities e  energia, teve...
Flotel OOS Tiradentes volta ao trabalho para a Petrobras na Bacia de Campos neste mês de agosto para campa ...|Click Petróleo e Gás|04/08/2020|Petrobras deve retomar operações do flotel OOS Tiradentes na Bacia de  Campos, ... de acomodação offshore para a campanha da Petrobras na  plataforma P-40,...
As 19 ações brasileiras preferidas pelo Bank of America|Money Times|04/08/2020|Navio da Petrobras Favorita: Petrobras é a ação com maior peso na carteira  brasileira do Bank of America (Imagem: Agência Petrobras).
Banco Safra anuncia nova edição de desafio universitário de gestão de ativos|Money Times|04/08/2020|... Vale (VALE3), Taesa (TAEE11): 10 ações para lucrar com dividendos,  segundo o Inter · A alternativa ao papel da Petrobras (PETR4) que pode  disparar 183%...
Unigel assume fábricas de fertilizantes da Petrobras e ...|GlobalFert|05/08/2020|Unigel assume fábricas de fertilizantes da Petrobras e reativará unidades  em 2021. 5 de agosto de 2020. O grupo do setor petroquímico Unigel assumiu  a partir...
Guedes admite que Bolsonaro pediu ajuda aos chineses para leilão do pré-sal|Correio Braziliense|05/08/2020|O presidente teve que pedir para uma empresa chinesa comparecer e não ficar  só a Petrobras no leilão;, afirmou. Guedes elogiou a proposta do senador  José Serra...
Por que a nova gasolina vai reduzir casos de combustível batizado|UOL|05/08/2020|De acordo com a ANP (Agência Nacional do Petróleo, Gás Natural e  Biocombustíveis) e a Petrobras, a nova gasolina também dificulta a  respectiva adulteração...
Processo seletivo offshore para contratação IMEDIATA requisita candidatos do Rio de Janeiro para oportunidade de emprego, neste dia 05|CPG Click Petroleo e Gas|05/08/2020|Contratos da Locar no Rio de Janeiro demanda emprego offshore neste dia  05/08 para profissionais marítimos que tenham experiência em contrato  Petrobras.
BMW tem prejuízo de 230 milhões de euros no 2º trimestre|ISTOÉ DINHEIRO|05/08/2020|Ibovespa aprofunda queda aquém dos 99 mil pontos de olho em Petrobras e  China · Política 12:15. A discussão começou por conta de uma postagem de  Guga Noblat...
Bianca Andrade surge de maiô na web e fãs tecem elogios: ''Uma deusa''|AnaMaria|05/08/2020|José Mauro Coelho pediu demissão três dias após a Petrobras anunciar um  novo aumento de preços. Economia. Presidente da Petrobras renuncia ao cargo  diante...
Necton substitui Bradespar por Trisul na carteira mensal de small caps|Money Times|05/08/2020|... A alternativa ao papel da Petrobras (PETR4) que pode disparar 183% ·  Efeito Petrobras (PETR4): Banco do Brasil (BBAS3) acumula perdas de 10% no  mês;...
Lula poderá ser candidato se vencer novamente no STF|VEJA|05/08/2020|Na sentença que o condenou, Sérgio Moro escreveu que nunca tinha dito que o  triplex tinha relação com a Petrobras. Mas se não tinha então o processo  não deveria...
O Copom define a Selic. Mas quem é o Copom?|SpaceMoney|05/08/2020|Ibovespa sobe 2,1%, aos 100 mil pts. com Petrobras (PETR4) e Vale (VALE3);  dólar cai 0,3%, a R$ 5,23. 17h16 - 27 Jun 2022 · [OGF - VIP - SPACENOW  DESKTOP]...
Robôs do mundo industrial podem ser alvo de ataques cibernéticos|Money Times|05/08/2020|As universidades e institutos de pesquisa decidem se desejam integrar o  Ros-I por meio da interface, acrescentou. Leia também: Petrobras. Empresas  · Comitê da...
Petrobras quebrou um recorde mensal de produção de petróleo em seu campo de águas profundas – Búzios|CPG Click Petroleo e Gas|06/08/2020|Petrobras atinge produção recorde em petróleo no campo de Búzios em julho.  A Petrobras informou na quarta-feira que seus quatro FPSOs instalados no  campo – P-74...
Plataforma da Petrobras na Bacia de Campos tem 42 infectados pelo novo coronavírus|O Globo|06/08/2020|Sem informar o total de trabalhadores contaminados na P-50 a Petrobras  informou que, por questões preventivas, testou com o RT-PCR todos os  trabalhadores a...
A Indústria de Exploração e Produção Centro Oeste Óleo e Gás compra campo terrestre da Petrobras em Sergipe|Click Petróleo e Gás|06/08/2020|Petrobras faturou 37,6 milhões de dólares com a venda do campo de petróleo  terrestre Dó-Ré-Mi, na lagoa do Sergipe, para a Centro Oeste Óleo e Gás.
Nova gasolina ainda não impacta o preço praticado nas bombas de Caxias do Sul|GZH|06/08/2020|A Petrobras já vinha adotando isso. Claro que agora organizou o mercado —  explica Martins. Outro fator que deve contribuir para o baixo impacto nas  revendas é a...
BNDES tem mais R$ 55 bi em ações para vender até o fim de 2022|Exame|06/08/2020|No mercado, os comentários são de que as próximas empresas alvo de  movimentos desse tipo serão Petrobras (fatia remanescente da oferta de  fevereiro),...
BNDES prepara venda de Petro. Como isso impacta seu ...|E-Investidor|06/08/2020|Isso evita oscilações bruscas no preço dos papéis; BNDES não está se  desfazendo das ações porque não confia mais na Petrobras, e sim para gerar  caixa e se...
Royal IHC fornecerá equipamentos para FPSO Anna Nery destinado ao campo de Marlim da Petrobras|CPG Click Petroleo e Gas|06/08/2020|Segundo a Royal IHC, o FPSO será instalado no campo de Marlim da Petrobras  na bacia de Campos, a 150 km da costa do Brasil.
Motor vai ficar mais potente com a nova gasolina brasileira?|AutoPapo|06/08/2020|A Petrobras diz que essa já é a octanagem da gasolina dela; então nesse  caso você não vai perceber modificação nenhuma. VEJA TAMBÉM:.
Procedimento contra juíza Gabriela Hardt é arquivado por ...|Consultor Jurídico|06/08/2020|... Conselho Nacional do Ministério Público e do Conselho Nacional de  Justiça e que a Petrobras e a AGU foram intimadas para acompanhar todo o  procedimento.
Nota falsa de R$ 200 começa a circular no Rio|Poder360|06/08/2020|Paes de Andrade vai fazer muito bem à Petrobras, diz Sachsida · Paes de  Andrade toma posse como presidente da Petrobras · Países do G7 doará US$  4,5 bilhões...
Petrobras entra na fase final para vender suas operações na Amazônia|O Globo|07/08/2020|RIO - A Petrobras anunciou hoje que deu mais um passo para vender suas  operações na Amazônia. A estatal iniciou a fase final (vinculante) para se  desfazer...
Petrobras vai hibernar plataforma de gás de Merluza|EPBR|07/08/2020|A Petrobras vai hibernar a plataforma de Merluza (PMLZ-1), em águas rasas  na Bacia de Santos. Unidade está com a produção interrompida desde março de  2020,...
Petrobras aprova hibernação da plataforma de Merluza|Money Times|07/08/2020|A hibernação não impactará o processo de desinvestimento do Polo Merluza e  o suprimento de gás natural ao mercado da Baixada Santista, afirmou a  Petrobras. “...
BNDES ainda não tem decisão sobre venda de Petrobras|Valor Econômico|07/08/2020|O Banco Nacional de Desenvolvimento Econômico e Social (BNDES) ainda não  tem definição sobre a venda de ações preferenciais de Petrobras que estão  na carteira...
Plataformas leiloadas pela Petrobras por R$ 7,5 mi estavam no fim de sua vida útil|Política|07/08/2020|A Petrobras não divulgou valor mínimo para venda das plataformas e não há  estimativas disponíveis que permitam afirmar que os itens leiloados tinham  o valor...
Petróleo: qual a diferença entre Brent e WTI?|Você SA|07/08/2020|O da Venezuela e o que a Petrobras extrai de seus campos mais rasos (os do  “pós-sal”) são da turma dos pesados. O da Arábia Saudita, mais leve.
Mercado Livre ultrapassa a Vale e se torna empresa mais valiosa da América Latina|Valor Econômico|07/08/2020|... quinta-feira (6) o Mercado Livre atingiu um valor de mercado de US$  60,644 bilhões, acima da Vale (US$ 59,363 bilhões) e Petrobras (US$ 57,537  bilhões).
BNDES faz o maior block trade da AL com venda de R$ 8,1 ...|ISTOÉ DINHEIRO|07/08/2020|No primeiro trimestre, o BNDESPar, que antes da crise atual vinha com uma  estratégia de desinvestimentos, já havia vendido R$ 22 bilhões em ações da  Petrobras,...
Onyx assume ter recebido R$ 300 mil de propina da JBS|ISTOÉ DINHEIRO|07/08/2020|Petrobras sofre prejuízo de R$ 2,7 bilhões no 2º trimestre. Agência  Petrobrás. A pandemia do coronavírus afetou fortemente os negócios da  Petrobras.
Empresa multinacional offshore do Reino Unido expande contratos para o Brasil|CPG Click Petroleo e Gas|07/08/2020|A Subsea Energy Solutions está de olho nos negócios no Brasil e desejar  criar bons relacionamentos com operadoras de petróleo e gás do nível da  Petrobras.
Braskem: muita emoção e muitas saídas para a maior petroquímica da AL|Exame|08/08/2020|A Petrobras é sócia no comando, mas por meio de um acordo de acionistas com  poucos direitos: tem uma posição de 47% das ações ordinárias, mais  preferenciais...
Refinaria Presidente Getúlio Vargas (REPAR) da Petrobras contará com serviços da empresa Lottos Engenharia|CPG Click Petroleo e Gas|08/08/2020|A Lottus Engenharia firmou contrato para prestar serviços de construção,  instalação e montagem além de outras operações na refinaria da Petrobras  REPAR,...
Nova gasolina será obrigatória no Brasil em agosto?|Grupo Solaris|08/08/2020|Hoje, de acordo com a Petrobras, a octanagem mínima da gasolina comum é de  87 unidades. Outros tipos de gasolina comercializados pela estatal,...
Brasil exporta 3,5 vezes mais para a China do que para os ...|Poder360|08/08/2020|... Conselho elege Paes de Andrade como presidente da Petrobras ·  Minoritários da Petrobras acionam CVM contra nomeação de Andrade.  publicidade...
