title|media|date|datetime|desc|link|img
Petrobras reajusta preço da gasolina pela quinta vez no ano ...|O Globo|01/03/2021||RIO — A Petrobras vai reajustar os preços da gasolina novamente nesta terça-feira. Será o quinto aumento no ano, levando a uma alta acumulada desde janeiro...|https://oglobo.globo.com/economia/petrobras-reajusta-preco-da-gasolina-pela-quinta-vez-no-ano-em-meio-troca-de-comando-24903943|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras eleva preço da gasolina em 4,7% e do diesel em 5% nas refinarias|InfoMoney|01/03/2021||O novo reajuste da Petrobras segue-se a um aumento de 15% no diesel e de 10% da gasolina anunciado em 18 de fevereiro, que gerou críticas do presidente Jair...|https://www.infomoney.com.br/mercados/petrobras-eleva-preco-da-gasolina-em-47-e-do-diesel-em-5-nas-refinarias/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras reajusta GLP em valor equivalente à R$ 1,90 por 13 quilos|UOL Economia|01/03/2021||A Petrobras informou hoje que aumentou o GLP (Gás Liquefeito de Petróleo), o terceiro reajuste do ano, em R$ 0,15 por quilo, o equivalente a um impacto de...|https://economia.uol.com.br/noticias/estadao-conteudo/2021/03/01/petrobras-reajusta-glp-em-valor-equivalente-a-r-190-por-13-quilos.htm|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Castello Branco deixa Petrobras mais enxuta|Valor Econômico|01/03/2021||Castello Branco deixa Petrobras mais enxuta. Presidente se despede da estatal com queda na dívida, foco no pré-sal e aumento de dividendos.|https://valor.globo.com/empresas/noticia/2021/03/01/castello-branco-deixa-petrobras-mais-enxuta.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Agência Brasil explica: como é a composição do preço dos combustíveis|Agência Brasil|01/03/2021||Ao sair da Petrobras, o combustível sai com o valor do produto mais os tributos federais: a Contribuição de Intervenção no Domínio Econômico (Cide), partilhada...|https://agenciabrasil.ebc.com.br/economia/noticia/2021-02/agencia-brasil-explica-como-e-composicao-do-preco-dos-combustiveis|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras fecha venda de usina eólica ao fundo de investimento Pirineus|UOL Economia|01/03/2021||SÃO PAULO (Reuters) - A Petrobras assinou contrato para a venda de sua participação majoritária no parque eólico Mangue Seco 2 ao fundo de investimento em...|https://economia.uol.com.br/noticias/reuters/2021/03/01/petrobras-fecha-venda-de-usina-eolica-ao-fundo-de-investimento-pirineus.htm|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Especialistas temem que interferência na Petrobras prejudique economia|iG Economia|01/03/2021||Especialistas temem que interferência na Petrobras prejudique economia. Após quinto aumento consecutivo no preço da gasolina, economistas e mercado financeiro...|https://economia.ig.com.br/2021-03-01/especialistas-temem-que-interferencia-na-petrobras-possa-prejudicar-economia.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Usina de Camaçari, da Petrobras, vira 'elefante branco'|Estado de Minas|01/03/2021||A usina termoelétrica de Camaçari, um dos principais investimentos da Petrobras na Bahia, e que seria um marco na história da estatal em projetos de energia...|https://www.em.com.br/app/noticia/economia/2021/03/01/internas_economia,1242017/usina-de-camacari-da-petrobras-vira-elefante-branco.shtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Você tem FGTS na Petrobras ou fundo dedicado à empresa? Saiba o que fazer|Valor Investe|01/03/2021||Com a forte queda dos papéis da Petrobras na última semana e a insegurança jurídica que se formou em cima da empresa, quem investe em fundos que têm apenas...|https://valorinveste.globo.com/produtos/fundos/acoes/noticia/2021/03/01/voce-tem-fgts-na-petrobras-ou-fundo-dedicado-a-empresa-saiba-o-que-fazer.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Após três prósperas gerações, Petrobras já não assegura mais trabalho para a família Reis|El País|01/03/2021||A família do petroleiro aposentado Wilson Reis é um retrato da decadência econômica do Norte Fluminense provocada pela redução das atividades da Petrobras...|https://brasil.elpais.com/economia/2021-03-01/apos-tres-prosperas-geracoes-petrobras-ja-nao-assegura-mais-trabalho-para-a-familia-reis.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
A Petrobras é do Brasil e do povo brasileiro|Carta Capital|02/03/2021||Por Deyvid Bacelar. O presidente Jair Bolsonaro, enfim, demitiu o presidente da Petrobras, Roberto Castello Branco, que há dois anos ocupava a direção da...|https://www.cartacapital.com.br/opiniao/a-petrobras-e-do-brasil-e-do-povo-brasileiro/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Após reajuste da gasolina, Bolsonaro critica Castello Branco e diz que vai combater 'preço abusivo' de combustíveis|O Globo|02/03/2021||Receba notícias em tempo real no app. Baixar. BRASÍLIA - O presidente Jair Bolsonaro criticou na noite desta segunda-feira o presidente da Petrobras, Roberto...|https://oglobo.globo.com/economia/apos-reajuste-da-gasolina-bolsonaro-critica-castello-branco-diz-que-vai-combater-preco-abusivo-de-combustiveis-1-24904888|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Após reajuste da Petrobras, gasolina, diesel e gás ficam mais caros no DF|G1|02/03/2021||A Petrobrás também anunciou o aumento do preço do gás de cozinha. O botijão de 13kg vai subir R$ 1,90.|https://g1.globo.com/df/distrito-federal/noticia/2021/03/02/apos-reajuste-da-petrobras-gasolina-diesel-e-gas-ficam-mais-caros-no-df.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Guedes: Vamos pegar os dividendos da Petrobras e entregar uma parte ao povo|Valor Econômico|02/03/2021||"Guedes: Vamos pegar os dividendos da Petrobras e entregar uma parte ao povo. Ideia é criar fundo com ativos: ""se [o petróleo] é nosso, dá para a gente,..."|https://valor.globo.com/brasil/noticia/2021/03/02/guedes-vamos-pegar-os-dividendos-da-petrobras-e-entregar-uma-parte-ao-povo.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Guedes diz que privatizaria tudo, mas Bolsonaro barra Petrobras, BB e Caixa|UOL Economia|02/03/2021||"Guedes diz que privatizaria tudo, mas Bolsonaro barra Petrobras, BB e Caixa. ""Estatal boa é a que foi privatizada"", disse Guedes, em entrevista à."|https://economia.uol.com.br/noticias/redacao/2021/03/02/guedes-diz-que-privatizaria-tudo-mas-bolsonaro-barra-petrobras-bb-e-caixa.htm|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Guedes diz que há ideia de criar fundo pra pagar dividendos da Petrobras para os “mais pobres”|InfoMoney|02/03/2021||O ministro da Economia, Paulo Guedes, disse que o governo quer criar um fundo com ativos da Petrobras para pagar dividendos “principalmente a pessoas mais...|https://www.infomoney.com.br/mercados/guedes-diz-que-ha-ideia-de-criar-fundo-pra-pagar-dividendos-da-petrobras-para-os-mais-pobres/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
CVM vai investigar operação suspeita com ações da Petrobras|iG Economia|02/03/2021||"No mesmo dia, o presidente Jair Bolsonaro realizou a tradicional live das quintas-feiras, quando afirmou que ""o presidente da Petrobras falou que..."|https://economia.ig.com.br/2021-03-02/cvm-detecta-movimentacao-atipica-com-acoes-da-petrobras.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Currículo atrapalha general indicado por Bolsonaro para a Petrobras|Estado de Minas|02/03/2021||General Joaquim Silva e Luna está encontrando obstáculos para assumir a presidência da Petrobras por indicação do presidente Jair Bolsonaro (foto:...|https://www.em.com.br/app/noticia/economia/2021/03/02/internas_economia,1242291/curriculo-atrapalha-general-indicado-por-bolsonaro-para-a-petrobras.shtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Polícia combate furto de combustível de dutos da Petrobras|Agência Brasil|02/03/2021||... Rio de Janeiro (MPRJ) cumprem hoje (2) cinco mandados de prisão e 14 de busca e apreensão contra suspeitos de furtar combustível de dutos da Petrobras.|https://agenciabrasil.ebc.com.br/geral/noticia/2021-03/policia-combate-furto-de-combustivel-de-dutos-da-petrobras|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
PPI divulgado pela ANP não reflete preço usado para reajuste ...|ISTOÉ DINHEIRO|02/03/2021||Prova disso, de acordo com a Petrobras, é que os preços de paridade da gasolina e do diesel divulgados pela ANP estão abaixo do último preço publicado pela...|https://www.istoedinheiro.com.br/ppi-divulgado-pela-anp-nao-reflete-preco-usado-para-reajuste-diz-petrobras/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Minoritários acusam operador de 'insider trading' com ações da Petrobras e acionam CVM|G1|03/03/2021||Minoritários acusam operador de 'insider trading' com ações da Petrobras e acionam CVM. Um operador comprou um volume expressivo de opções da petroleira...|https://g1.globo.com/economia/noticia/2021/03/03/minoritarios-acusam-operador-de-insider-trading-com-acoes-da-petrobras-e-acionam-cvm.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
CVM investiga ganho ilícito com ações da Petrobras na bolsa|Correio Braziliense|03/03/2021||Diante de denúncias de informação privilegiada sobre a demissão de Roberto Castello Branco da presidência da Petrobras e da pressão de parlamentares por...|https://www.correiobraziliense.com.br/economia/2021/03/4909857-cvm-investiga-ganho-ilicito-com-acoes-da-petrobras-na-bolsa.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Em meio a suspeitas de informação privilegiada, CVM pode investigar operações com ações da Petrobras|InfoMoney|03/03/2021||A Comissão de Valores Mobiliários (CVM) avalia abrir um processo para investigar operações atípicas com papéis da Petrobras (PETR3;PETR4) nas últimas...|https://www.infomoney.com.br/mercados/cvm-pode-investigar-uso-de-informacao-privilegiada-em-operacoes-com-acoes-da-petrobras/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Quatro conselheiros da Petrobras decidem deixar o cargo|Agência Brasil|03/03/2021||A Petrobras informou, por meio de nota divulgada na noite de ontem (3), que quatro dos onze integrantes do Conselho de Administração da empresa anunciaram a...|https://agenciabrasil.ebc.com.br/economia/noticia/2021-03/quatro-conselheiros-da-petrobras-deixam-o-cargo|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Nova alta do petróleo reforça mudança na Petrobras, diz Bolsonaro|Agência Brasil|03/03/2021||O presidente Jair Bolsonaro disse hoje (3) que o preço do petróleo no mercado internacional deve subir mais nas próximas semanas, impactando novamente o...|https://agenciabrasil.ebc.com.br/politica/noticia/2021-03/nova-alta-do-petroleo-reforca-mudanca-na-petrobras-diz-bolsonaro|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Guedes quer usar parte de lucro da Petrobras em fundo para mais pobres|Valor Econômico|03/03/2021||Após a interferência direta do presidente Jair Bolsonaro no comando da Petrobras, o ministro da Economia, Paulo Guedes, revelou que o governo pretende criar...|https://valor.globo.com/brasil/noticia/2021/03/03/guedes-quer-usar-parte-de-lucro-da-petrobras-em-fundo-para-mais-pobres.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras perde o equivalente ao Banco BTG em valor de mercado desde fevereiro|G1|03/03/2021||Com a queda das ações da Petrobras nesta quarta-feira, a perda de valor de mercado em duas sessões superou os R$ 102,4 bilhões. As estatais perderam R$ 121...|https://g1.globo.com/economia/noticia/2021/03/03/petrobras-perde-o-equivalente-ao-banco-btg-em-valor-de-mercado-desde-fevereiro.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Blog do Rovai: Qual o nome de quem ganhou R$ 20 milhões ...|Revista Forum|03/03/2021||Blog do Rovai: Qual o nome de quem ganhou R$ 20 milhões por informação privilegiada na demissão do presidente da Petrobras? O presidente Bolsonaro ou um desses...|https://revistaforum.com.br/blogs/blog-do-rovai/2021/3/3/blog-do-rovai-qual-nome-de-quem-ganhou-r-20-milhes-por-informao-privilegiada-na-demisso-do-presidente-da-petrobras-92749.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Via Varejo, Petrobras, Vale, Banco do Brasil, Cogna e mais: veja destaques de empresas|Valor Investe|03/03/2021||Via Varejo, Petrobras, Vale, Banco do Brasil, Cogna e mais: veja destaques de empresas. Taesa, Cia. Hering, Iochpe-Maxion e Quero-Quero divulgam seus balanços...|https://valorinveste.globo.com/mercados/renda-variavel/empresas/noticia/2021/03/03/via-varejo-petrobras-vale-banco-do-brasil-cogna-e-mais-veja-destaques-de-empresas.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Refinaria de Duque de Caxias vai ampliar produção de diesel S-10|Agência Brasil|03/03/2021||A Petrobras vai realizar obras na Refinaria Duque de Caxias (Reduc), na Baixada Fluminense, para aumentar a qualidade do diesel produzido e ampliar a...|https://agenciabrasil.ebc.com.br/economia/noticia/2021-03/refinaria-de-duque-de-caxias-vai-ampliar-producao-de-diesel-s-10|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Suspeita de insider trading da Petrobras já estava no radar da B3|InfoMoney|04/03/2021||As operações atípicas com ações da Petrobras (PETR3;PETR4) já haviam chamado a atenção dentro da B3, a bolsa paulista, nos dias que se seguiram à...|https://www.infomoney.com.br/mercados/suspeita-de-insider-trading-da-petrobras-ja-estava-no-radar-da-b3/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Sob efeito Petrobras, investidor estrangeiro tira quase R$ 7 bi da bolsa|VEJA|04/03/2021||A intervenção do presidente Jair Bolsonaro na Petrobras interrompeu um movimento consistente de investidores estrangeiros entrando na bolsa de valores...|https://veja.abril.com.br/economia/sob-efeito-petrobras-investidor-estrangeiro-tira-quase-r-7-bi-da-bolsa/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Os dois problemas do caso Petrobras seguem sem solução|Valor Investe|04/03/2021||Os dois problemas do caso Petrobras seguem sem solução. Um desses percalços é a governança corporativa das empresas de capital misto e o outro é referente aos...|https://valorinveste.globo.com/blogs/fernando-torres/post/2021/03/os-dois-problemas-do-caso-petrobras-seguem-sem-solucao.ghtml|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Risco de processo faz conselheiros da Petrobras desistirem ...|CNN Brasil|04/03/2021||Risco de processo faz conselheiros da Petrobras desistirem de novo mandato. Os acionistas da estatal ameaçam ir à justiça após o presidente Jair Bolsonaro...|https://www.cnnbrasil.com.br/business/risco-de-acao-leva-conselheiros-da-petrobras-a-nao-renovar-mandato/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Puxado por bancos e Petrobras (PETR4), Ibovespa avança 2,3% e rompe 113 mil pontos|Suno|04/03/2021||O índice é puxado pela guinada dos bancos e alta da Petrobras (PETR4). Por volta das 13h50, o Ibovespa avançava 2,32%, para 113.764 pontos. A PEC foi aprovada...|https://www.suno.com.br/noticias/ibovespa-3/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Petrobras (PETR4) vira 'patinho feio' ante pares após intervenção estatal|Suno|04/03/2021||Em condições normais e de mercado, esses fatores fariam com que a Petrobras surfasse a onda positiva para o setor, mas não é o que tem acontecido. Embora ainda...|https://www.suno.com.br/noticias/petrobras-petr4-patinho-feio-intervencao/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Operação suspeita com ações da Petrobras já era investigada ...|Revista Forum|04/03/2021||Operação suspeita com ações da Petrobras já era investigada pela Bolsa de Valores. Lucro com o uso de informação privilegiada pode ter chegado a R$ 18 milhões.|https://revistaforum.com.br/brasil/2021/3/4/operao-suspeita-com-aes-da-petrobras-ja-era-investigada-pela-bolsa-de-valores-92828.html|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Crime de 'insider trading', como o da Petrobras, teve só uma condenação penal em 20 anos|UOL Economia|04/03/2021||A segunda maior foi a pena de R$ 26,4 milhões ao banco suíço Credit Suisse, em 2010. Na recente crise da Petrobras, tudo indica que a investigação da CVM terá...|https://economia.uol.com.br/noticias/estadao-conteudo/2021/03/04/crime-de-insider-trading-teve-so-uma-condenacao-penal-em-20-anos.htm|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
Risco de ação leva conselheiros da Petrobras a não renovar ...|ISTOÉ DINHEIRO|04/03/2021||A notícia de que acionistas da Petrobras se preparam para entrar com ações coletivas contra a empresa foi um dos motivos que levaram quatro membros do...|https://www.istoedinheiro.com.br/risco-de-acao-leva-conselheiros-da-petrobras-a-nao-renovar-mandato/|data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==
